customer_id,age,gender,location,account_balance
FB101825,-1.0,Female,Ogun,66561.21
FB104075,44.0,Male,Kwara,19955.78
FB102952,26.0,Male,Kano,23700.19
FB105497,20.0,Male,Edo,47360.79
FB104537,64.0,Male,Kwara,198211.01
FB105027,23.0,Female,Oyo,58506.65
FB105944,35.0,Male,Kano,16545.5
FB104961,18.0,Female,Ogun,114880.76
FB103116,35.0,Female,Anambra,2352.88
FB101410,34.0,Female,Edo,92011.95
FB104401,44.0,Female,Kano,73028.86
FB103135,33.0,Female,Enugu,82125.56
FB102375,52.0,Female,Oyo,27394.32
FB103319,32.0,Female,Cross River,34696.05
FB102259,42.0,Female,Imo,13526.24
FB100192,28.0,Male,Ogun,42848.81
FB101941,18.0,Male,Kwara,13638.48
FB101126,19.0,Female,Cross River,35835.78
FB101921,50.0,Male,Imo,8031.15
FB103734,32.0,Female,Delta,71932.35
FB104081,48.0,Female,Plateau,35446.04
FB102763,52.0,Male,Abuja FCT,36840.3
FB100304,18.0,Male,Rivers,188273.08
FB102177,43.0,Female,Lagos,79814.46
FB101292,52.0,Male,Oyo,18246.98
FB100070,40.0,Male,Plateau,152948.57
FB104173,33.0,Female,Delta,51414.46
FB101305,46.0,Male,Plateau,10389.45
FB102859,45.0,Female,Lagos,4467.4
FB103288,30.0,Female,Kwara,11984.21
FB105816,69.0,Female,Kwara,54458.12
FB105098,41.0,Male,Ogun,112812.53
FB101340,46.0,Female,Kwara,26049.4
FB100831,18.0,Female,Enugu,18608.91
FB102264,37.0,Male,Abuja FCT,19809.56
FB101456,28.0,Female,Anambra,83592.91
FB102689,45.0,Female,Cross River,19676.03
FB103339,29.0,Male,Rivers,19835.56
FB100238,45.0,Female,Ogun,51142.71
FB100092,35.0,Male,Cross River,79650.26
FB102263,19.0,Male,Kano,84140.76
FB104129,33.0,Male,Plateau,48810.15
FB103164,,,,
FB105446,37.0,Female,Rivers,64669.38
FB102677,30.0,Female,Edo,97187.91
FB101963,50.0,Male,Kaduna,60399.25
FB103541,27.0,Male,Lagos,17728.39
FB101001,27.0,Female,Oyo,25880.43
FB102389,23.0,Female,Cross River,1102.82
FB104764,40.0,Male,Ogun,30725.67
FB102344,19.0,Female,Anambra,21349.83
FB104053,37.0,Female,Delta,89379.14
FB101504,52.0,Female,Plateau,21628.41
FB100957,18.0,Female,Kwara,19991.43
FB105568,25.0,Female,Cross River,9895.2
FB104244,45.0,Female,Kano,16385.71
FB104769,21.0,Male,Oyo,26062.75
FB101532,18.0,Female,Kwara,51727.9
FB103398,58.0,Male,Imo,204769.05
FB104829,54.0,Male,Ogun,42137.52
FB100411,67.0,Male,Abuja FCT,24364.38
FB101405,36.0,Female,Lagos,18049.74
FB102680,,Male,,41171.92
FB105842,53.0,Female,Oyo,63428.84
FB102937,54.0,Male,Edo,12356.43
FB103904,59.0,Male,Imo,4380.64
FB103413,18.0,Male,Plateau,35827.52
FB105360,35.0,Male,Enugu,4120.69
FB102145,44.0,Male,Oyo,22621.58
FB101034,56.0,Male,Anambra,100592.9
FB102801,35.0,Male,Kano,105593.05
FB102715,29.0,Male,Kano,18417.68
FB102087,35.0,Female,Edo,62358.56
FB100931,48.0,Male,Abuja FCT,5306.11
FB105551,25.0,Female,Cross River,47116.99
FB103426,38.0,Male,Oyo,5440.64
FB100633,36.0,Male,Plateau,13436.12
FB103418,50.0,Male,Edo,5179.54
FB100498,61.0,Male,Oyo,73491.66
FB100937,55.0,Female,Abuja FCT,168594.58
FB100415,20.0,Male,Ogun,13219.96
FB105840,25.0,Male,Edo,26492.21
FB103375,49.0,Male,Delta,15631.53
FB104301,71.0,Male,Oyo,57581.45
FB103970,18.0,Male,Anambra,49852.86
FB102698,41.0,Female,Anambra,81337.28
FB100757,36.0,Female,Plateau,31763.65
FB101817,43.0,Male,Anambra,48703.21
FB105072,40.0,Male,Lagos,124209.78
FB101041,19.0,Male,Plateau,2905.04
FB102271,,Female,Edo,18817.93
FB103043,33.0,Female,Kaduna,6617.14
FB104294,28.0,Female,Anambra,28844.85
FB105750,45.0,Female,Kwara,57661.26
FB100596,30.0,Male,Kwara,51624.94
FB105903,19.0,Male,Rivers,46006.37
FB104937,42.0,Female,Lagos,35489.31
FB104412,49.0,Male,Abuja FCT,8080.28
FB101068,39.0,Female,Anambra,199570.37
FB101647,22.0,Female,Delta,11127.29
FB103121,,,,
FB104233,45.0,Male,Delta,169676.74
FB103034,49.0,Male,Rivers,21013.29
FB103320,23.0,Female,Rivers,262060.78
FB100652,44.0,Female,Delta,13516.75
FB104828,,,,
FB101700,44.0,Male,Plateau,67964.2
FB104689,32.0,Female,Imo,43168.24
FB104878,48.0,Female,Ogun,21051.42
FB102691,26.0,Female,Kwara,231648.71
FB105820,42.0,Male,Anambra,35079.83
FB102721,26.0,Female,Delta,20028.12
FB102706,28.0,Male,Kwara,95205.34
FB104925,29.0,Male,Kaduna,30579.83
FB102457,21.0,Male,Ogun,45822.76
FB100075,41.0,Male,Delta,53161.68
FB104492,35.0,Male,Kwara,227141.76
FB103705,51.0,Male,Delta,40423.94
FB103012,33.0,Male,Oyo,41284.25
FB105125,30.0,Male,Oyo,108425.29
FB104006,,,,
FB102004,31.0,Male,Kano,72886.56
FB105828,57.0,Female,Imo,120787.93
FB103269,31.0,Male,Abuja FCT,11783.1
FB103196,18.0,Male,Kano,17481.24
FB100108,27.0,Male,Kwara,27987.12
FB101010,38.0,Female,Imo,49272.17
FB101029,41.0,Female,Plateau,44933.95
FB102251,18.0,Male,Ogun,57199.41
FB100828,40.0,Female,Delta,154717.68
FB105399,38.0,Male,Rivers,139398.04
FB104283,53.0,Female,Kwara,64875.73
FB100096,40.0,Female,Oyo,9225.14
FB104293,62.0,Female,Edo,3444.13
FB105503,31.0,Female,Delta,16145.69
FB105169,31.0,Male,Imo,10508.99
FB101385,35.0,Female,Lagos,15974.74
FB101200,28.0,Female,Plateau,44112.7
FB100621,30.0,Female,Imo,11893.74
FB105533,34.0,Female,Kaduna,59787.03
FB101412,37.0,Male,Oyo,236692.25
FB100566,58.0,Male,Kaduna,59807.58
FB100543,51.0,Female,Imo,47224.5
FB101334,45.0,Male,Delta,72272.14
FB105286,22.0,Female,Abuja FCT,57141.84
FB100051,33.0,Male,Kwara,15025.36
FB105118,53.0,Female,Rivers,29632.75
FB101859,35.0,Female,Kwara,32306.68
FB102578,39.0,Male,Kwara,899856.79
FB104338,40.0,Female,Ogun,59292.95
FB101558,35.0,Female,Enugu,15813.66
FB100745,30.0,Female,Cross River,605626.79
FB104370,28.0,Male,Kaduna,193319.77
FB102916,23.0,Female,Anambra,89555.05
FB101467,49.0,Male,Plateau,183494.09
FB102057,59.0,Male,Imo,24102.16
FB100195,26.0,Female,Anambra,62386.93
FB103505,41.0,Female,Abuja FCT,37624.23
FB105041,41.0,Female,Rivers,203524.2
FB103891,39.0,Female,Kano,638926.74
FB100802,31.0,Male,Rivers,12725.19
FB101618,51.0,Male,Delta,9132.41
FB103361,42.0,Male,Kwara,2340.01
FB104421,37.0,Female,Enugu,26480.91
FB100620,33.0,Male,Imo,29029.32
FB103352,34.0,Female,Kwara,10103.66
FB104207,30.0,Female,Edo,50244.44
FB103731,22.0,Male,Lagos,10230.73
FB105513,40.0,Female,Kwara,7642.61
FB101886,27.0,Female,Enugu,15745.76
FB102024,,,,
FB100644,23.0,Female,Edo,3400.98
FB105377,30.0,Female,Kaduna,36176.72
FB104553,47.0,Female,Kaduna,59449.72
FB101897,38.0,Male,Edo,25382.82
FB101061,37.0,Female,Enugu,27195.86
FB104216,29.0,Male,Kano,82052.83
FB105274,32.0,Female,Kaduna,79519.29
FB100120,27.0,Female,Imo,32009.56
FB102998,52.0,Female,Lagos,9517.2
FB102970,20.0,Male,Anambra,84841.66
FB105259,18.0,Male,Ogun,372896.64
FB104888,43.0,Female,Oyo,43583.98
FB103148,25.0,Female,Rivers,10431.42
FB101230,38.0,Female,Plateau,82203.29
FB105644,27.0,Male,Edo,309854.91
FB103570,18.0,Female,Kano,56115.02
FB104160,18.0,Male,Oyo,8464.65
FB105766,29.0,Female,Delta,6454.14
FB103404,33.0,Female,Plateau,8644.7
FB100134,32.0,Male,Rivers,41932.42
FB103586,35.0,Male,Lagos,70545.3
FB102653,,,,
FB104369,57.0,Female,Anambra,7110.75
FB103007,44.0,Male,Kano,14080.69
FB104258,25.0,Female,Kwara,149833.05
FB101721,39.0,Male,Anambra,208457.32
FB103519,18.0,Female,Anambra,15354.28
FB100511,37.0,Female,Kano,383270.93
FB104185,32.0,Male,Imo,13262.15
FB100062,45.0,Male,Imo,404133.76
FB101553,21.0,Female,Plateau,68161.1
FB103881,24.0,Male,Oyo,70828.58
FB105291,31.0,Female,Plateau,3167.28
FB105714,36.0,Male,Delta,67510.68
FB104151,28.0,Female,Imo,42308.43
FB102284,56.0,Female,Rivers,36885.15
FB105863,44.0,Male,Abuja FCT,161412.32
FB102153,29.0,Male,Delta,81239.03
FB100679,18.0,Female,Anambra,44431.14
FB103793,24.0,Male,Anambra,89302.05
FB101211,35.0,Female,Edo,34619.6
FB100122,22.0,Male,Lagos,25135.81
FB104024,21.0,Female,Delta,39825.38
FB100237,59.0,Male,Edo,27613.51
FB104144,29.0,Female,Cross River,4461.05
FB103578,53.0,Female,Kaduna,15482.27
FB105319,32.0,Female,Lagos,35215.22
FB101210,51.0,Female,Cross River,131471.98
FB100567,34.0,Female,Ogun,104872.0
FB103153,27.0,Female,Cross River,93215.85
FB100548,39.0,Male,Kano,4031.84
FB104314,46.0,Female,Rivers,17104.82
FB100864,42.0,Male,Abuja FCT,274306.68
FB104602,23.0,Female,Kwara,5567.75
FB101392,31.0,Male,Oyo,24658.74
FB104561,46.0,Female,Kaduna,36883.49
FB103276,43.0,Female,Abuja FCT,15959.33
FB105200,37.0,Female,Rivers,33308.0
FB102114,41.0,Female,Kaduna,36658.91
FB103163,31.0,Female,Kwara,71749.51
FB100720,46.0,Female,Imo,132034.86
FB103951,43.0,Male,Cross River,9984.0
FB105888,19.0,Female,Plateau,33623.05
FB100690,46.0,Female,Enugu,21232.69
FB105537,29.0,Female,Plateau,45002.1
FB101773,46.0,Female,Enugu,182260.99
FB100602,38.0,Female,Plateau,37973.77
FB103167,36.0,Female,Abuja FCT,39835.1
FB102728,29.0,Male,Anambra,26761.91
FB102476,48.0,Female,Kwara,105506.3
FB105577,24.0,Male,Rivers,123510.08
FB104423,33.0,Male,Kwara,41506.58
FB100503,49.0,Female,Anambra,73034.63
FB104564,45.0,Male,Kano,108429.56
FB100318,48.0,Female,Imo,39365.68
FB102841,24.0,Female,Oyo,38277.13
FB101919,25.0,Male,Rivers,25813.72
FB100274,42.0,Male,Delta,18687.62
FB105227,25.0,Male,Kaduna,21163.64
FB102929,34.0,Male,Kano,18131.74
FB101361,24.0,Female,Oyo,185318.22
FB105133,32.0,Female,Kano,31660.02
FB101526,34.0,Male,Delta,15334.66
FB104839,41.0,Male,Kwara,36034.45
FB102229,18.0,Male,Abuja FCT,75226.36
FB105401,41.0,Male,Kano,38112.23
FB102357,39.0,Male,Abuja FCT,34832.9
FB102350,25.0,Female,Edo,7407.69
FB104743,35.0,Male,Abuja FCT,135224.98
FB103094,37.0,Male,Kwara,148217.0
FB105893,29.0,Female,Imo,123351.67
FB103659,42.0,Female,Enugu,4963.2
FB100945,45.0,Male,Ogun,36572.96
FB104781,45.0,Male,Kano,167662.44
FB105865,24.0,Male,Cross River,535173.64
FB100295,38.0,Female,Cross River,21473.54
FB101965,46.0,Female,Kano,195015.53
FB103132,30.0,Male,Abuja FCT,42345.57
FB100298,34.0,Female,Plateau,12374.09
FB100068,27.0,Female,Anambra,25482.12
FB105207,38.0,Female,Imo,29315.45
FB100736,36.0,Male,Rivers,36907.02
FB101598,47.0,Female,Enugu,4575.79
FB102432,37.0,Male,Cross River,5692.28
FB104634,,,,
FB103752,29.0,Male,Imo,3083.72
FB101503,44.0,Male,Imo,6620.76
FB104567,18.0,Female,Delta,20240.63
FB100150,27.0,Male,Lagos,19610.12
FB100756,28.0,Female,Kano,4660.18
FB102094,32.0,Male,Imo,33879.48
FB103604,21.0,Male,Rivers,129335.25
FB101703,46.0,Female,Imo,41722.49
FB105546,37.0,Female,Kwara,43467.58
FB104596,46.0,Female,Kaduna,53166.28
FB100169,43.0,Male,Anambra,19533.83
FB105454,30.0,Female,Abuja FCT,16871.22
FB100376,25.0,Female,Delta,115728.94
FB102543,37.0,Male,Lagos,63292.57
FB102445,27.0,Female,Anambra,9497.53
FB100859,47.0,Male,Plateau,22493.13
FB105141,51.0,Male,Abuja FCT,46939.44
FB104879,36.0,Female,Plateau,19806.63
FB105132,47.0,Male,Kano,56433.09
FB100378,44.0,Female,Ogun,44503.35
FB105676,58.0,Male,Imo,163858.61
FB102346,50.0,Male,Kaduna,64834.15
FB101294,27.0,Male,Edo,33864.51
FB104254,30.0,Male,Enugu,69765.39
FB101432,43.0,Male,Imo,25884.79
FB102780,24.0,Female,Delta,35281.47
FB104250,70.0,Male,Edo,22096.95
FB104015,32.0,Female,Abuja FCT,189500.75
FB101779,36.0,Female,Kaduna,8698.12
FB104264,51.0,Female,Plateau,22240.42
FB103326,28.0,Female,Kwara,52656.38
FB104645,29.0,Female,Enugu,52583.08
FB101818,33.0,Male,Plateau,54560.6
FB103646,29.0,Male,Rivers,12381.02
FB100841,26.0,Male,Kwara,51885.53
FB102646,18.0,Male,Delta,13226.35
FB101189,32.0,Male,Kwara,48354.21
FB100175,42.0,Female,Imo,184036.95
FB104665,56.0,Female,Kano,25830.68
FB102764,,,,
FB100927,51.0,Female,Ogun,17366.84
FB103353,32.0,Male,Kano,37632.97
FB100045,39.0,Male,Plateau,105399.11
FB101260,40.0,Male,Abuja FCT,968772.32
FB101096,64.0,Female,Ogun,8107.21
FB101443,31.0,Male,Abuja FCT,167237.72
FB105321,51.0,Male,Imo,28882.01
FB104796,54.0,Male,Kaduna,126766.38
FB101187,52.0,Male,Plateau,178679.53
FB105165,27.0,Female,Rivers,20214.04
FB105769,46.0,Male,Enugu,163874.32
FB101030,49.0,Female,Rivers,31222.4
FB102655,34.0,Male,Cross River,141082.02
FB100300,47.0,Female,Kano,13168.96
FB105159,52.0,Male,Anambra,350271.89
FB101472,42.0,Male,Rivers,10275.72
FB100283,18.0,Male,Cross River,11981.33
FB105741,33.0,Male,Rivers,21414.28
FB103551,39.0,Female,Kwara,26171.45
FB104822,35.0,Female,Lagos,26316.89
FB105742,30.0,Female,Anambra,35392.9
FB101813,27.0,Male,Kwara,84156.44
FB104002,54.0,Male,Plateau,68018.57
FB103038,21.0,Female,Kaduna,13562.03
FB104200,41.0,Female,Kwara,130808.54
FB105028,35.0,Male,Delta,5709.2
FB103106,31.0,Female,Oyo,8646.86
FB103017,19.0,Male,Abuja FCT,39193.68
FB101338,42.0,Male,Abuja FCT,6494.54
FB104328,33.0,Female,Rivers,222496.21
FB104622,34.0,Female,Ogun,15680.73
FB103936,75.0,Male,Kwara,13464.45
FB104586,46.0,Male,Abuja FCT,10235.84
FB102378,18.0,Male,Abuja FCT,148602.99
FB104597,24.0,Female,Kaduna,6749.85
FB102465,52.0,Male,Rivers,3260.45
FB105544,,Male,,212183.88
FB100257,30.0,Male,Edo,83360.54
FB100507,60.0,Male,Plateau,45148.03
FB102347,35.0,Female,Ogun,29201.77
FB100099,38.0,Female,Delta,10329.23
FB104121,35.0,Female,Kwara,158332.31
FB100744,18.0,Female,Kaduna,145632.63
FB102167,44.0,Male,Ogun,17852.0
FB105633,41.0,Male,Kaduna,88423.01
FB101375,60.0,Male,Enugu,204909.09
FB103980,29.0,Male,Delta,219869.76
FB103932,32.0,Male,Cross River,11856.8
FB105969,29.0,Female,Oyo,225202.81
FB105916,43.0,Female,Oyo,6222.32
FB104284,43.0,Female,Rivers,5461.71
FB101157,46.0,Female,Ogun,57742.3
FB101858,80.0,Male,Edo,459874.03
FB104427,36.0,Female,Edo,17509.85
FB104648,28.0,Male,Kaduna,16630.32
FB104977,41.0,Male,Oyo,78178.98
FB101437,37.0,Female,Delta,13351.02
FB105043,25.0,Female,Imo,7943.06
FB100366,43.0,Female,Plateau,5581.19
FB104852,45.0,Female,Delta,14915.25
FB103026,33.0,Female,Enugu,92952.34
FB100402,32.0,Female,Delta,25845.99
FB104709,39.0,Male,Edo,27587.47
FB104881,40.0,Male,Cross River,51936.93
FB100949,45.0,Male,Cross River,26238.2
FB102860,32.0,Male,Lagos,241438.63
FB100019,20.0,Male,Enugu,45095.93
FB100229,30.0,Female,Kaduna,9723.82
FB104246,36.0,Male,Oyo,19716.27
FB100668,30.0,Male,Cross River,26037.25
FB100218,59.0,Male,Kaduna,7957.65
FB105079,44.0,Male,Oyo,137764.34
FB104778,18.0,Male,Ogun,81417.5
FB101962,34.0,Female,Kano,25083.72
FB105123,20.0,Male,Oyo,72733.73
FB102584,28.0,Female,Edo,10500.01
FB104449,24.0,Male,Delta,72090.43
FB100585,47.0,Female,Abuja FCT,49479.34
FB105988,40.0,Female,Imo,7693.4
FB103006,40.0,Female,Kwara,121006.25
FB102759,21.0,Female,Cross River,6952.4
FB105107,18.0,Male,Kaduna,12562.23
FB104003,39.0,Female,Plateau,188680.98
FB105877,30.0,Female,Anambra,141347.26
FB103260,33.0,Female,Oyo,33442.43
FB100777,35.0,Female,Edo,54399.05
FB102380,21.0,Female,Abuja FCT,75790.19
FB101018,43.0,Female,Anambra,20746.65
FB101606,59.0,Female,Edo,193990.12
FB102576,44.0,Male,Anambra,20289.91
FB102886,47.0,Male,Anambra,14476.75
FB103529,63.0,Female,Plateau,77315.7
FB105367,25.0,Female,Edo,1037.09
FB104731,36.0,Female,Cross River,48282.45
FB101491,47.0,Female,Abuja FCT,49891.01
FB102098,52.0,Female,Anambra,6488.5
FB102366,24.0,Male,Anambra,61129.4
FB105350,30.0,Male,Imo,71261.24
FB102642,59.0,Male,Rivers,57377.6
FB104953,46.0,Male,Ogun,467367.02
FB105607,44.0,Male,Plateau,123395.35
FB102957,34.0,Female,Oyo,13590.6
FB101593,22.0,Female,Lagos,97058.33
FB100517,31.0,Female,Enugu,205127.18
FB100321,34.0,Male,Kaduna,6950.32
FB103742,33.0,Male,Lagos,18212.02
FB103835,47.0,Male,Abuja FCT,3958.45
FB104157,49.0,Male,Edo,84630.45
FB103796,28.0,Male,Delta,32461.65
FB100217,57.0,Female,Cross River,39399.34
FB105966,32.0,Male,Abuja FCT,98474.96
FB100568,53.0,Female,Rivers,9410.97
FB100360,42.0,Female,Enugu,5534.82
FB104434,38.0,Female,Abuja FCT,8081.03
FB103434,31.0,Male,Oyo,8479.59
FB103095,52.0,Female,Delta,11114.22
FB103660,46.0,Male,Rivers,31906.53
FB101052,22.0,Male,Cross River,221226.04
FB102876,56.0,Female,Kano,8171.7
FB100759,24.0,Female,Lagos,279149.24
FB104732,44.0,Male,Oyo,9186.39
FB102638,,,,
FB104037,18.0,Female,Oyo,43020.63
FB101426,23.0,Female,Plateau,46286.03
FB102718,37.0,Male,Cross River,133570.7
FB103805,41.0,Female,Delta,628.16
FB100214,51.0,Female,Lagos,5246.87
FB101614,48.0,Male,Abuja FCT,34789.77
FB104740,45.0,Female,Rivers,22499.02
FB101717,67.0,Male,Cross River,96562.03
FB102819,33.0,Female,Rivers,46852.9
FB102110,18.0,Female,Kaduna,91973.14
FB103515,20.0,Female,Rivers,20230.25
FB104358,46.0,Female,Delta,42664.53
FB101702,43.0,Female,Edo,2240.67
FB103896,25.0,Female,Delta,22131.96
FB104453,47.0,Female,Kwara,6691.02
FB103119,,Male,,53986.31
FB100725,42.0,Female,Oyo,236200.53
FB102571,51.0,Male,Edo,23197.36
FB100049,38.0,Female,Enugu,28055.9
FB104760,51.0,Female,Kwara,321488.64
FB100887,28.0,Male,Imo,8501.31
FB104184,59.0,Male,Anambra,47082.06
FB100516,43.0,Female,Anambra,74007.04
FB102209,33.0,Female,Enugu,3164.71
FB100139,38.0,Female,Lagos,23769.42
FB104291,18.0,Female,Kwara,72599.51
FB105507,50.0,Male,Imo,39504.5
FB102569,28.0,Female,Lagos,17589.49
FB100463,30.0,Female,Edo,54991.45
FB103405,43.0,Male,Kano,7501.79
FB103184,27.0,Male,Abuja FCT,22708.97
FB100594,45.0,Female,Kaduna,12516.73
FB100450,42.0,Male,Oyo,23560.51
FB104712,49.0,Male,Enugu,37250.28
FB102594,26.0,Female,Imo,243844.64
FB100312,58.0,Male,Oyo,20695.32
FB104410,42.0,Male,Oyo,159053.2
FB105261,18.0,Female,Anambra,33916.28
FB100451,38.0,Female,Abuja FCT,148196.9
FB104913,18.0,Female,Oyo,18754.28
FB100890,19.0,Female,Kwara,33142.9
FB104438,34.0,Female,Oyo,9444.21
FB105768,58.0,Female,Rivers,44609.78
FB103589,32.0,Female,Ogun,16371.01
FB105697,27.0,Female,Kwara,16980.83
FB100999,35.0,Female,Oyo,16004.21
FB103872,43.0,Male,Rivers,14900.07
FB101476,44.0,Male,Ogun,193514.33
FB105477,29.0,Male,Kaduna,30744.39
FB105532,54.0,Female,Enugu,25342.02
FB105129,32.0,Female,Anambra,35025.72
FB103540,,,,
FB104204,29.0,Male,Abuja FCT,34717.21
FB103697,38.0,Male,Enugu,4820.6
FB105606,46.0,Male,Kano,68546.57
FB101293,20.0,Male,Kano,29048.48
FB105362,46.0,Male,Kwara,16658.29
FB105732,80.0,Male,Delta,31092.92
FB101907,21.0,Female,Anambra,5052.22
FB103869,40.0,Male,Cross River,71444.8
FB104974,35.0,Male,Kano,151855.99
FB100368,41.0,Female,Lagos,107040.24
FB101937,28.0,Female,Imo,134738.25
FB101151,33.0,Male,Kaduna,47821.0
FB103606,21.0,Male,Abuja FCT,23209.76
FB102707,28.0,Female,Rivers,73795.64
FB105992,,Male,Kano,80234.04
FB100191,18.0,Female,Lagos,20366.96
FB100174,28.0,Female,Rivers,28715.95
FB103258,60.0,Male,Kwara,42563.79
FB103450,50.0,Female,Enugu,38580.54
FB103948,55.0,Male,Kano,31804.21
FB103939,30.0,Female,Rivers,56328.09
FB105294,43.0,Male,Kwara,24172.61
FB105927,30.0,Male,Edo,2813.09
FB104180,46.0,Male,Abuja FCT,48179.9
FB102905,52.0,Female,Abuja FCT,177395.44
FB101164,47.0,Male,Kaduna,92412.02
FB102170,50.0,Male,Cross River,44850.39
FB105302,,,,
FB101661,18.0,Female,Kwara,48231.79
FB100508,29.0,Male,Abuja FCT,21326.92
FB100166,38.0,Male,Lagos,17242.32
FB104043,18.0,Male,Enugu,27069.12
FB105155,39.0,Female,Lagos,20441.94
FB103080,39.0,Male,Enugu,94719.66
FB104077,50.0,Female,Kano,23751.41
FB100103,44.0,Male,Edo,63905.75
FB102481,36.0,Male,Imo,51018.94
FB103290,-1.0,Female,Edo,47550.26
FB104030,39.0,Male,Rivers,42858.65
FB101752,31.0,Male,Abuja FCT,8024.77
FB105433,40.0,Male,Abuja FCT,15151.8
FB105570,22.0,Female,Abuja FCT,183089.1
FB101658,37.0,Female,Ogun,12326.0
FB100152,37.0,Male,Kano,41318.27
FB105186,42.0,Male,Oyo,19498.93
FB101583,32.0,Female,Enugu,43211.37
FB103063,,Male,,188698.8
FB104224,27.0,Female,Cross River,52344.89
FB104464,24.0,Male,Edo,41752.19
FB102268,40.0,Female,Cross River,26012.04
FB102722,47.0,Female,Delta,28450.55
FB104012,18.0,Female,Oyo,31235.53
FB101822,27.0,Female,Kaduna,10663.15
FB104692,28.0,Female,Lagos,54353.64
FB103459,60.0,Female,Abuja FCT,35078.01
FB100309,44.0,Female,Enugu,46456.54
FB103706,35.0,Male,Plateau,56387.34
FB104034,38.0,Male,Cross River,24373.48
FB102644,30.0,Male,Cross River,98860.04
FB100495,40.0,Female,Imo,3843.32
FB100205,47.0,Male,Kwara,10539.59
FB101434,44.0,Female,Cross River,140347.75
FB101135,42.0,Male,Delta,21248.65
FB100868,24.0,Female,Cross River,11219.59
FB100305,46.0,Male,Oyo,34161.58
FB101849,50.0,Female,Imo,28424.51
FB102299,43.0,Female,Kano,153462.44
FB101988,44.0,Male,Rivers,178445.1
FB103858,28.0,Female,Enugu,132755.09
FB101534,40.0,Male,Ogun,77807.65
FB100843,31.0,Female,Rivers,45309.66
FB101987,42.0,Male,Lagos,44834.59
FB103862,,Male,,7521.42
FB103955,42.0,Male,Cross River,67593.56
FB102609,31.0,Male,Enugu,9712.35
FB103297,18.0,Female,Plateau,156526.82
FB101538,48.0,Female,Ogun,66725.61
FB100211,34.0,Male,Imo,105738.89
FB101957,18.0,Female,Delta,32825.82
FB103831,29.0,Male,Enugu,75291.7
FB102388,37.0,Male,Kwara,136311.28
FB102784,41.0,Female,Imo,12112.18
FB101349,46.0,Female,Delta,156658.98
FB102199,52.0,Male,Edo,102443.57
FB104652,50.0,Female,Enugu,101834.49
FB100680,37.0,Male,Abuja FCT,68680.5
FB100180,44.0,Male,Kaduna,196028.0
FB104259,29.0,Male,Ogun,125709.91
FB104823,44.0,Male,Lagos,35182.42
FB104605,19.0,Female,Lagos,13138.53
FB100278,31.0,Female,Oyo,22565.69
FB100289,18.0,Female,Cross River,127788.2
FB104563,45.0,Female,Anambra,14826.28
FB100993,47.0,Female,Oyo,64074.14
FB102664,44.0,Male,Plateau,5315.67
FB102846,42.0,Female,Oyo,11477.3
FB105435,54.0,Male,Enugu,49518.91
FB105973,45.0,Female,Lagos,7361.33
FB100270,48.0,Female,Oyo,10481.03
FB103520,47.0,Male,Kano,23033.74
FB104967,38.0,Male,Enugu,41611.43
FB105850,45.0,Male,Ogun,72467.0
FB104724,33.0,Female,Ogun,81972.43
FB100111,46.0,Male,Kaduna,6161.11
FB101391,22.0,Male,Anambra,11542.04
FB100220,42.0,Male,Enugu,35032.65
FB103322,25.0,Male,Oyo,262584.47
FB100083,48.0,Male,Anambra,292573.82
FB103535,53.0,Male,Plateau,12958.73
FB103499,37.0,Male,Ogun,56310.72
FB100461,39.0,Male,Kano,16812.32
FB105347,46.0,Male,Abuja FCT,11107.21
FB100551,65.0,Female,Plateau,31146.32
FB105112,,,,
FB105678,38.0,Female,Kaduna,72468.94
FB102843,54.0,Female,Enugu,21005.93
FB102146,18.0,Female,Oyo,28873.66
FB105234,53.0,Female,Lagos,103179.57
FB105300,53.0,Female,Plateau,17473.65
FB100650,29.0,Male,Abuja FCT,108146.99
FB100708,38.0,Female,Ogun,48798.34
FB104362,36.0,Female,Edo,23976.61
FB103128,56.0,Male,Ogun,8269.0
FB103975,19.0,Male,Kwara,106474.36
FB101424,30.0,Male,Edo,20069.67
FB101216,37.0,Female,Plateau,29977.74
FB104641,27.0,Male,Delta,78608.36
FB101924,36.0,Female,Edo,7506.56
FB102812,60.0,Male,Rivers,32621.34
FB102802,43.0,Male,Kwara,46288.18
FB100314,38.0,Male,Imo,121007.85
FB104903,40.0,Male,Delta,106314.53
FB101427,53.0,Female,Enugu,20650.28
FB103946,22.0,Male,Kaduna,11921.41
FB104603,51.0,Female,Oyo,4782.74
FB103085,26.0,Female,Plateau,42013.52
FB103978,37.0,Male,Kwara,390441.44
FB103306,22.0,Male,Ogun,406895.09
FB105980,38.0,Female,Imo,37847.63
FB103384,59.0,Female,Anambra,18176.17
FB101923,52.0,Female,Abuja FCT,21824.02
FB105492,50.0,Male,Edo,45011.72
FB100684,32.0,Male,Delta,13721.47
FB104454,45.0,Female,Rivers,77105.87
FB103915,35.0,Male,Cross River,82375.64
FB105212,25.0,Male,Imo,63424.61
FB103010,41.0,Male,Kaduna,56339.49
FB100326,34.0,Male,Imo,10751.73
FB105085,61.0,Female,Oyo,98810.46
FB103545,31.0,Male,Enugu,229768.48
FB102666,41.0,Male,Kaduna,134947.64
FB105260,32.0,Female,Edo,42624.25
FB105110,,,,29189.78
FB105694,45.0,Male,Kano,26680.52
