customer_id,gender,recency_days,frequency,monetary_total,monetary_avg,share_ATM Withdrawal,share_Airtime/Data,share_Bill Payment,share_Loan Repayment,share_Other/Unclassified,share_POS Purchase,share_Salary Credit,share_Savings Deposit,share_Transfer,age_band,balance_band,geo_zone
ANON_47bc764027394266,Male,7,10,61766.27,6176.627,0.1457617563760933,0.0360191735715949,0.0158066854287947,0.432136504276525,0.0,0.3618913688652398,0.0,0.008384511481752,0.0,35-44,50K-500K,North Central
ANON_cd29ab230cf464e0,Female,189,9,137098.66,15233.184444444443,0.0959393038560697,0.0,0.0,0.0,0.0,0.0031208911888708,0.3696920888942313,0.5312477160608281,0.0,60+,Under 50K,South West
ANON_87caa69b8b41489d,Male,407,8,41492.170000000006,5186.521250000001,0.0355686386130202,0.0,0.0,0.3913993893305653,0.0,0.0,0.3438195688487732,0.0,0.2292124032076413,45-59,Under 50K,South South
ANON_95ea4aaf41eef3b0,Female,246,7,101050.34,14435.762857142856,0.0045876144503818,0.0,0.0298660053988932,0.0105800732585362,0.0,0.4434868799055995,0.0,0.322419103191538,0.189060323795051,35-44,Under 50K,South West
ANON_370dffcf384710f3,Male,63,8,154847.57,19355.94625,0.7376107355123492,0.0,0.0,0.0482870993713366,0.0250019422326097,0.0604079224491543,0.1116430177109011,0.0,0.0170492827236488,35-44,50K-500K,South South
ANON_cbde47b9ca3b94bd,Male,328,8,62099.810000000005,7762.476250000001,0.1975627622693209,0.0310129773343912,0.0,0.1025206035251959,0.0,0.2344425852510659,0.0,0.1789926571433954,0.2554684144766304,45-59,50K-500K,North Central
ANON_49558238e7afaa50,Male,31,5,75579.74,15115.948,0.0,0.0329199333048777,0.0,0.0,0.0,0.5229134156852088,0.088340340943221,0.0,0.3558263100666924,35-44,50K-500K,South East
ANON_8fb0c748c2c0962b,Female,8,5,100321.71,20064.342,0.72853313604802,0.0,0.1985833375447846,0.0,0.0,0.0,0.0728835264071954,0.0,0.0,18-24,50K-500K,South East
ANON_e378594bf058a003,Female,239,6,18188.65,3031.441666666667,0.1222383189516539,0.0453524588136007,0.0953996035989477,0.0,0.0,0.0673628883946857,0.0,0.2423797258180239,0.4272670044230879,60+,Under 50K,South South
ANON_cab2c4e3dff91b96,Male,47,5,172611.00000000003,34522.200000000004,0.0652890024390102,0.0,0.0,0.0490110711368336,0.0,0.8674672529560687,0.0,0.0182326734680872,0.0,60+,Under 50K,South West
ANON_87fb9a441a913d11,Female,29,7,39392.9,5627.557142857143,0.0,0.1618243389037111,0.2188376585628375,0.0,0.0,0.0349938694536325,0.0,0.477189544308746,0.1071545887710729,35-44,Under 50K,South West
ANON_0536617ff57eb7a9,Male,5,5,39648.490000000005,7929.698000000001,0.0259931714927857,0.0,0.1800409044581521,0.465698441479108,0.0,0.0,0.0,0.3282674825699541,0.0,25-34,50K-500K,South South
ANON_0554f716df5a7d75,Male,12,8,152275.39,19034.42375,0.0,0.0,0.3736997816915786,0.3113634448744475,0.0,0.0059584152107572,0.095403860072202,0.2135744981510144,0.0,45-59,Under 50K,North West
ANON_a82121210146ce1e,Female,369,6,129319.34,21553.22333333333,0.0,0.8763978380959877,0.0683602313466802,0.0235330616441438,0.0075758970004022,0.0210932100333948,0.0,0.0030397618793909,0.0,18-24,Under 50K,North West
ANON_93f32b94f414bf96,Female,85,5,55835.69,11167.138,0.1104829187209829,0.0,0.0309406044771722,0.5643850734180952,0.0,0.2702980835376083,0.0,0.0,0.0238933198461414,35-44,Under 50K,North Central
ANON_5226808e3e086286,Female,12,9,100506.95,11167.438888888888,0.0221402599521724,0.0,0.0,0.0958339696906532,0.0,0.6227843945120214,0.0156508579754932,0.196948071750262,0.0466424461193977,35-44,50K-500K,South South
ANON_97346b75fb9fe2f7,Female,5,6,62077.13,10346.188333333334,0.519353262626671,0.0,0.0,0.2776626432310901,0.0,0.0,0.0,0.0882287889275809,0.1147553052146579,25-34,50K-500K,North Central
ANON_f1c10deb8d7e664a,Female,14,7,13033.990000000002,1861.998571428572,0.7669708201402641,0.0,0.0133289959559582,0.0180159720852939,0.0,0.1336451846288051,0.0,0.0376807102046265,0.0303583169850521,60+,Under 50K,North Central
ANON_59bffe4a1f2c3584,Male,342,2,6669.27,3334.635,0.0,0.0,0.0,0.0,0.0,0.7319676666261825,0.0,0.2680323333738175,0.0,18-24,50K-500K,South West
ANON_0c50e51944b6cacf,Male,175,3,15304.55,5101.516666666667,0.0,0.0,0.0,0.164893446720093,0.0,0.0,0.0,0.0,0.835106553279907,35-44,Under 50K,North Central
ANON_e74516628adeecf7,Female,333,3,7365.71,2455.2366666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5029304710611741,0.497069528938826,25-34,50K-500K,South South
ANON_1cf82fb4c4e7ae42,Female,82,7,327210.72,46744.38857142856,0.4231830485260384,0.0,0.4279702388723694,0.0025275761136432,0.0,0.1403354694491671,0.0059836670387816,0.0,0.0,35-44,50K-500K,South East
ANON_9666ed5f6bf72a9a,Female,84,7,33816.58,4830.9400000000005,0.0,0.0,0.1519772253728792,0.4342233898283031,0.0,0.1585633437798854,0.0,0.2552360410189321,0.0,18-24,50K-500K,South East
ANON_dc0007be0a1aa2cf,Female,369,4,478480.6441500111,119620.16103750278,0.9973738958610704,0.0,0.0,0.0,0.0,0.0,0.0026261041389295,0.0,0.0,35-44,Under 50K,South East
ANON_01f1152a811e614e,Female,48,10,93629.86,9362.986,0.0035018742952301,0.0129415979047709,0.0278330011387392,0.155468244852657,0.0,0.0626921796102226,0.4068188289505078,0.0628489671991392,0.2678953060487327,35-44,Under 50K,South South
ANON_38ec99069171bd21,Female,276,5,24578.23,4915.646,0.6929835875081322,0.0,0.0588691699931199,0.0,0.0,0.0,0.0,0.120176269812757,0.1279709726859908,18-24,Under 50K,South West
ANON_dbe1b488b1e109ba,Unspecified,63,9,63221.42,7024.602222222222,0.3805267265429977,0.1161416494599456,0.0,0.0950255467213485,0.0,0.0254592509943623,0.2199518770695122,0.0,0.1628949492118336,35-44,Under 50K,Other
ANON_cec9ab95e4fc16b5,Female,28,13,156869.54,12066.887692307691,0.1380398642081821,0.0431615341002466,0.0586133547660049,0.1615703724253924,0.0,0.024938620971286,0.4571621743775114,0.0021229742880612,0.114391104863315,45-59,Under 50K,South West
ANON_40d6e7469a361649,Male,98,5,10919.9,2183.98,0.3431487467833954,0.0292200478026355,0.2857947417100889,0.1097528365644374,0.0,0.0,0.0,0.2320836271394426,0.0,25-34,Under 50K,South West
ANON_c0e946976ee114ed,Unspecified,30,10,65725.92,6572.592,0.2016012860679622,0.0,0.0836671437995847,0.0,0.0,0.0850258162989578,0.0,0.5444054643890873,0.0853002894444079,35-44,Under 50K,Other
ANON_3b533bbed1a9bcb0,Male,253,6,137866.02000000002,22977.67,0.6835072920796582,0.0,0.1504457733675056,0.0,0.0,0.0,0.0,0.0,0.1660469345528361,25-34,50K-500K,South South
ANON_a70ceb3e79adf387,Female,105,6,160790.18,26798.36333333333,0.0370455459406787,0.0,0.0,0.8408011608669137,0.0,0.1135827449163873,0.006049623179724,0.0025209250962963,0.0,60+,50K-500K,South West
ANON_8fa50c0e57a08dd4,Male,113,5,107232.18,21446.436,0.0,0.0298817948119678,0.0878986140167998,0.0,0.0,0.6751819276638785,0.0,0.2070376635073538,0.0,35-44,50K-500K,South East
ANON_a837ab4301576cc5,Male,547,5,63968.47,12793.694,0.0,0.0,0.6199014920944647,0.0,0.0,0.1031528501463299,0.0,0.1642270012085641,0.1127186565506412,45-59,50K-500K,South South
ANON_8105c495b2d3cd19,Female,109,6,52368.9,8728.15,0.0,0.0,0.0802443816845494,0.0,0.0,0.1137554922864524,0.0,0.3606186114277749,0.4453815146012232,45-59,50K-500K,South East
ANON_4ff6dfc3864e7f69,Male,24,6,46825.6,7804.266666666666,0.1103434873231736,0.0,0.0507466001503451,0.0640450949907742,0.0,0.0,0.5816126221554022,0.1743193893938358,0.0189328059864689,45-59,Under 50K,South East
ANON_56b20a1ed04a5f48,Male,4,7,22815.21,3259.315714285714,0.0,0.0244087168165447,0.8720257231908012,0.0510729465124362,0.0,0.0094384404088325,0.0,0.0430541730713852,0.0,45-59,Under 50K,South West
ANON_bc0f0840a59be072,Male,80,7,67668.01000000001,9666.858571428573,0.0,0.4927187898683587,0.0,0.0,0.0,0.1085860216666634,0.3031633411415526,0.0874636331111259,0.0080682142122991,25-34,50K-500K,South East
ANON_c2a05bb70f2d3a5b,Female,151,7,107005.42,15286.488571428572,0.0,0.3903043415931642,0.0,0.0082816365750445,0.2144243721486257,0.0166921451268543,0.3702975045563112,0.0,0.0,45-59,Under 50K,South South
ANON_f76f6260ed4b207f,Male,5,9,138661.88999999998,15406.876666666663,0.0,0.185947126495968,0.3164837865688979,0.0,0.0,0.2479630848822268,0.0,0.1768746985923818,0.0727313034605254,45-59,50K-500K,South East
ANON_b5bd55a4675717c1,Male,73,5,63945.39,12789.078,0.081689235142674,0.0,0.0,0.1744028772050651,0.0,0.0,0.0135797123138978,0.697399296493461,0.0329288788449018,35-44,Under 50K,South South
ANON_4ec3b1a32c9d0fc3,Male,60,3,18551.36,6183.786666666667,0.0,0.0,0.0,0.0,0.0,0.8086302028530522,0.0,0.0,0.1913697971469477,35-44,50K-500K,South South
ANON_035780543b965c12,Male,608,4,26513.75,6628.4375,0.1403592475602282,0.0,0.0,0.4671496864834283,0.0,0.0,0.2429878836452784,0.149503182311065,0.0,45-59,Under 50K,North Central
ANON_f37cc953c8377b69,Female,32,4,21738.98,5434.745,0.1538443846031414,0.5359786889725277,0.0,0.0,0.0,0.0759589456359038,0.0,0.0,0.234217980788427,18-24,50K-500K,North West
ANON_0dbf1c28d1320939,Female,158,6,67649.53,11274.921666666669,0.0,0.0139013530470943,0.0,0.0,0.0,0.6708844836024729,0.0345555985385264,0.2806585648119063,0.0,18-24,50K-500K,South South
ANON_263b4203372ecd81,Male,88,7,150561.31,21508.75857142857,0.0,0.0,0.1366563561382403,0.2962200581278151,0.0,0.240334718129113,0.0,0.3267888676048315,0.0,45-59,Under 50K,North West
ANON_41f51484c882b139,Male,66,7,51606.09,7372.298571428572,0.0162042890674337,0.1941509228852641,0.3379719331575013,0.0,0.0,0.05185550775112,0.0,0.3814582736262328,0.0183590735124478,60+,Under 50K,South East
ANON_9cc4d31268c130ab,Male,19,6,54946.52,9157.753333333332,0.0021364410339362,0.2391532712171762,0.0,0.3527615579658184,0.0,0.2655997140492246,0.0,0.1403490157338444,0.0,25-34,Under 50K,South South
ANON_f2bc0b4f666985fb,Female,33,8,136665.21,17083.15125,0.0119142245491738,0.4200996727696829,0.10262567920541,0.0292330432887784,0.0,0.0,0.0,0.0,0.4361273801869546,18-24,Under 50K,South South
ANON_0d480ebaed7791a6,Male,132,5,136427.61,27285.522,0.4296889024149876,0.563769386563321,0.0,0.0,0.0,0.0065417110216912,0.0,0.0,0.0,18-24,50K-500K,South West
ANON_2a96df347c8148cf,Female,80,9,42144.44,4682.715555555556,0.0,0.0,0.032240314499374,0.3391870908712988,0.0,0.4043539313845432,0.047825288460352,0.0,0.1763933747844318,45-59,Under 50K,North Central
ANON_b7f44af1e499bf47,Female,247,6,37254.66,6209.110000000001,0.0428893996079953,0.0,0.1388274648057451,0.5273716093503471,0.0,0.0600091371119747,0.1470862973920578,0.0,0.08381609173188,25-34,Under 50K,North West
ANON_d23f0e6df81df180,Female,409,4,29233.24,7308.309999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.2573984272697792,0.5614594892663284,0.1811420834638925,45-59,Under 50K,South South
ANON_b641ab8b1b21bebf,Male,225,8,94738.27,11842.28375,0.0,0.0682059108742433,0.7781121610094842,0.0056019600104582,0.0,0.0409585271084219,0.0739265135409375,0.0252031201329726,0.0079918073234818,35-44,Under 50K,South South
ANON_6ad2b2535ba9d1a1,Male,98,4,36026.93,9006.7325,0.0,0.0,0.0,0.0,0.0,0.0,0.5862420139601127,0.3053127202345578,0.1084452658053295,35-44,Under 50K,South West
ANON_c3d5964aeb3aad47,Male,116,5,77172.36,15434.472,0.0,0.1715584439817571,0.0,0.2792353376260619,0.0,0.0633238377056241,0.0,0.4858823806865567,0.0,25-34,50K-500K,South East
ANON_28059998f1435187,Female,371,4,56103.49,14025.8725,0.0,0.0,0.0,0.1562813650273806,0.0,0.0522391744256908,0.5416577471383687,0.2498217134085597,0.0,25-34,Under 50K,South South
ANON_edee71141152c735,Female,206,7,21852.71,3121.815714285714,0.1974125863565663,0.0075569574666025,0.5390164423542894,0.0,0.0,0.0453724046125171,0.0,0.0,0.2106416092100247,25-34,Under 50K,South South
ANON_111edff01d6db33e,Female,79,7,55040.64,7862.948571428571,0.103228450831967,0.1046555781328124,0.1032199116870734,0.1950084519366053,0.0,0.0,0.0,0.0422051778467692,0.4516824295647725,45-59,Under 50K,North West
ANON_5f760c966e3bbabe,Female,276,2,9633.57,4816.785,0.0,0.0,0.0,0.2342060108557886,0.0,0.0,0.0,0.7657939891442114,0.0,35-44,50K-500K,North Central
ANON_de2c45fc6d93e162,Male,545,3,12338.28,4112.76,0.0,0.2854076905370927,0.0,0.7145923094629073,0.0,0.0,0.0,0.0,0.0,25-34,Under 50K,North Central
ANON_2ee304ade5c68dc9,Male,586,3,193631.91,64543.97,0.839976634016573,0.0,0.0,0.0,0.0,0.1600233659834269,0.0,0.0,0.0,25-34,Under 50K,South West
ANON_475d9a5d0ecc7658,Male,19,5,62720.5,12544.1,0.1107365215519646,0.0,0.1416308862333686,0.0,0.0,0.6315577841375627,0.0,0.0,0.1160748080771039,35-44,Under 50K,North West
ANON_46e8313954330163,Female,121,8,53008.34,6626.0425000000005,0.2657687450691721,0.0753990787110103,0.4585038882560743,0.0,0.0,0.0920928668960393,0.0,0.1082354210677036,0.0,45-59,50K-500K,South West
ANON_9ec50b6615c53ac6,Male,45,7,57222.38,8174.625714285714,0.4059056963376916,0.3246684251860897,0.0427806393232857,0.0,0.0,0.2018577346835276,0.0,0.0,0.0247875044694051,25-34,Under 50K,North Central
ANON_566119824c2cbb79,Female,208,5,70841.15,14168.23,0.0,0.0070196488905106,0.0,0.1289403122337793,0.0,0.7660780492693865,0.0979619896063234,0.0,0.0,18-24,Under 50K,South South
ANON_03824fdfab3f733f,Male,181,5,128785.19,25757.038,0.0,0.0,0.0,0.0,0.0,0.7605619869800246,0.0152772224818707,0.1914715504166279,0.0326892401214767,18-24,50K-500K,South South
ANON_6c2266da901d8a4f,Female,31,7,128931.38,18418.76857142857,0.7815682264472775,0.0,0.0,0.0077203858362487,0.0,0.0220774802844738,0.0104242272129562,0.0,0.1782096802190436,25-34,Under 50K,South South
ANON_a2d8d423362726ef,Female,53,6,35409.72,5901.62,0.1667488474915927,0.0097035503246001,0.0402556134304366,0.0,0.1326850367639168,0.1244836163629647,0.0,0.526123335626489,0.0,18-24,50K-500K,South South
ANON_59fb4200b44bc84c,Male,22,3,472571.7541500111,157523.9180500037,0.0007562872661376,0.0,0.0,0.0,0.004335532079536,0.9949081806543264,0.0,0.0,0.0,25-34,50K-500K,North Central
ANON_98454144ba403e6b,Female,140,6,29695.800000000003,4949.3,0.0319132671960344,0.3729119942887546,0.2168943082860202,0.1198863138895062,0.0,0.0,0.2583941163396844,0.0,0.0,45-59,Under 50K,South East
ANON_96d67881342e1c86,Male,13,6,65429.09,10904.848333333332,0.0182272136140056,0.0287754269545854,0.0,0.3201207597415767,0.0067861252540727,0.0,0.6260904744357594,0.0,0.0,25-34,Under 50K,South South
ANON_845366e1d464c1f9,Male,61,4,33263.2,8315.8,0.0,0.4750396834940715,0.1645966112701123,0.255776052815123,0.0,0.0,0.0,0.1045876524206931,0.0,25-34,Under 50K,South East
ANON_fb09d381f17c576e,Male,53,3,103786.43,34595.47666666666,0.0,0.0392080159226981,0.910339627251848,0.0,0.0,0.0,0.0504523568254539,0.0,0.0,45-59,Under 50K,South West
ANON_d42e1cff41b4a4bb,Female,90,5,85902.54,17180.507999999998,0.0,0.0336086686144554,0.0324551520828138,0.0,0.0,0.0,0.0,0.8777710181794391,0.0561651611232915,35-44,50K-500K,South East
ANON_b35c1b4f90691fc0,Male,81,6,54224.12,9037.353333333334,0.0,0.3627809911898985,0.0,0.0285214402741805,0.0,0.075758536975796,0.45766570301187,0.0752733285482549,0.0,35-44,50K-500K,Other
ANON_6a5851df057bd617,Male,15,5,40035.57,8007.114,0.2132628560052972,0.5893354334657904,0.0,0.0,0.0,0.1437266910399926,0.0,0.0536750194889194,0.0,35-44,Under 50K,South South
ANON_0ff785179555518c,Male,14,12,65535.71000000001,5461.309166666667,0.0172620392759916,0.142085589673172,0.010386398499383,0.1771978971464565,0.0,0.0,0.4671199869506258,0.0989011944785522,0.0870468939758186,35-44,50K-500K,South South
ANON_924463975aa5bc52,Male,33,5,29181.68,5836.336,0.5286923165492871,0.2423630167968396,0.0,0.0,0.0,0.0,0.1122536468085456,0.0,0.1166910198453276,45-59,50K-500K,South South
ANON_28f5c9c827333281,Male,159,6,27561.55,4593.591666666666,0.0,0.0723097938976581,0.5298178077793158,0.0,0.0,0.0543463629585418,0.267216829242187,0.0763092061222971,0.0,35-44,Under 50K,South West
ANON_cf34e6db657ab210,Male,107,7,45064.87,6437.838571428571,0.0,0.0165399345432484,0.0,0.4360913500915458,0.0,0.0837219767859088,0.0,0.0,0.4636467385792969,18-24,Under 50K,South South
ANON_56814c80f6a3ee4d,Female,47,4,11997.160000000002,2999.2900000000004,0.0,0.5195954709281196,0.0,0.4303493493460119,0.0,0.0,0.0500551797258684,0.0,0.0,18-24,50K-500K,South South
ANON_468b1c3e10cc0aa0,Male,115,5,20170.79,4034.158,0.0910058554969835,0.0,0.200956432544288,0.0,0.0,0.7080377119587284,0.0,0.0,0.0,35-44,50K-500K,North Central
ANON_4c445b5f8f2fcdd6,Male,18,4,32962.13,8240.5325,0.0,0.7082530770918021,0.0,0.0,0.0,0.0,0.0,0.1770088886852882,0.1147380342229097,45-59,Under 50K,North Central
ANON_d3b645e3f82950c0,Male,162,6,34097.43,5682.905,0.0,0.0,0.1013589587250417,0.5990477874725455,0.0,0.1502664570320989,0.0,0.0,0.1493267967703137,35-44,Under 50K,South East
ANON_e52dc56205ab8411,Male,68,3,6683.45,2227.8166666666666,0.0745558057590017,0.0,0.9254441942409984,0.0,0.0,0.0,0.0,0.0,0.0,25-34,50K-500K,South East
ANON_eb84d9082fe1430f,Male,9,9,247305.9,27478.43333333333,0.548022550210084,0.0302762691872696,0.1151817243341141,0.0,0.0,0.0341961918417635,0.0403718229124335,0.0,0.231951441514335,35-44,50K-500K,North West
ANON_8e600bea1289a96d,Male,128,9,99998.33,11110.925555555554,0.0375832276399015,0.0,0.0,0.3108656914570473,0.0,0.1385164132241008,0.118785183712568,0.0,0.3942494839663823,35-44,Under 50K,South West
ANON_142bd7ad1f78074b,Female,174,4,22045.0,5511.25,0.111667498298934,0.0,0.0,0.0843211612610569,0.0,0.8040113404400091,0.0,0.0,0.0,35-44,Under 50K,South South
ANON_a2fa7d595f04d38c,Female,246,6,28558.79,4759.798333333333,0.1099675441431517,0.3282695100177563,0.0,0.0,0.0,0.1332643995071219,0.0,0.4284985463319699,0.0,25-34,Under 50K,South East
ANON_b94c929942bbf84c,Male,16,8,106623.81,13327.97625,0.0450313114866182,0.0,0.0,0.0,0.0,0.0357498948874552,0.0275332498435386,0.0,0.8916855437823878,45-59,Under 50K,North Central
ANON_92cd21f568530735,Male,228,7,132893.99,18984.85571428572,0.4642398802233269,0.0185638944244205,0.0,0.0,0.0,0.0503873049488543,0.0,0.4633785169667944,0.0034304034366038,35-44,50K-500K,South East
ANON_263e9913b2319469,Male,20,8,89187.95,11148.49375,0.0033567314867086,0.6679257679989281,0.1080870229666675,0.0,0.0395572496060286,0.0,0.0,0.0,0.181073227941667,35-44,50K-500K,South East
ANON_1a8942a7195ba5f8,Female,6,6,24620.17,4103.361666666667,0.0829864294194556,0.4483153446950204,0.1081475066987758,0.0,0.0,0.0,0.0531649456522842,0.2426648556853994,0.0647209178490644,45-59,50K-500K,North Central
ANON_6395a1748551ee54,Female,36,8,47951.73,5993.96625,0.0,0.3047819129779051,0.0958271995608917,0.1965430652866956,0.0,0.0,0.0,0.0,0.4028478221745076,25-34,50K-500K,South West
ANON_ae3656d27ef4e7e4,Male,72,11,92267.5,8387.954545454546,0.1213848863359254,0.0077948356680304,0.101994635164061,0.3531630314032568,0.0,0.3719226163058498,0.0,0.0437399951228764,0.0,45-59,Under 50K,North Central
ANON_1eac2e3277900f89,Male,6,10,103784.27,10378.427,0.0811960232509223,0.0,0.0,0.1350744192737493,0.0,0.0,0.0745039686650009,0.3721502304732692,0.3370753583370582,18-24,Under 50K,South West
ANON_7a58c7dd0b50de28,Male,3,11,164124.29,14920.39,0.0,0.2352545135153364,0.0820273464701659,0.3218803871139366,0.0,0.0104643864719841,0.0114561348597456,0.1137220456521091,0.225195185916722,35-44,50K-500K,South East
ANON_25b9a1d2852f3293,Male,187,4,16256.740000000002,4064.185,0.0,0.0,0.0,0.1613527681441666,0.0,0.0199750995587061,0.8186721322971273,0.0,0.0,45-59,Under 50K,North Central
ANON_767e61751e49dfdf,Unspecified,177,5,42450.79,8490.158,0.0,0.0,0.2533648961538761,0.1450660871093329,0.0,0.0,0.0,0.5673689464907484,0.0342000702460425,35-44,Under 50K,Other
ANON_50eb70768cc189bc,Male,1,5,512797.1941500111,102559.43883000224,0.0,0.0,0.0356570593766763,0.0,0.0008552113876654,0.000813869507792,0.0,0.9168644242083572,0.0458094355195088,18-24,50K-500K,North West
ANON_4332fc92d1fd9a0b,Female,264,7,491901.7,70271.67142857143,0.0472701761347846,0.0,0.0691284661142663,0.840350826191493,0.0,0.0354894890584846,0.0,0.0,0.0077610425009712,35-44,Under 50K,North West
ANON_b3a3cc0766b7d37c,Male,62,4,10111.68,2527.92,0.1688987388841419,0.0,0.0,0.5589506392607361,0.0,0.0,0.0,0.272150621855122,0.0,35-44,50K-500K,South South
ANON_daf41d3c1050c0fa,Male,58,8,43288.64,5411.08,0.0,0.0,0.3693105165697051,0.568180705145738,0.0,0.0,0.0,0.0625087782845568,0.0,45-59,50K-500K,North West
ANON_a3088b3af5a0e82c,Unspecified,183,6,75073.12,12512.186666666666,0.0,0.4010097089344362,0.0,0.0118758884671371,0.1372639101718431,0.032186886598026,0.0,0.0,0.4176636058285575,35-44,Under 50K,Other
ANON_9e33ba6c1e5608c2,Unspecified,8,8,126924.12,15865.515,0.4065076047011395,0.014344318479419,0.2380473467139264,0.2046134336011153,0.0,0.1364872965043996,0.0,0.0,0.0,35-44,Under 50K,Other
ANON_97d849a3476f6f1b,Female,147,8,77090.53,9636.31625,0.0469501247429483,0.0,0.1621061627154463,0.032597518787327,0.0,0.0,0.3795261233772812,0.0121800952724024,0.3666399751045945,25-34,50K-500K,South East
ANON_3dec8e7fe3ceec37,Male,56,6,41918.68,6986.446666666667,0.0027047607415118,0.0,0.234682485230928,0.0,0.0,0.0058451268026569,0.6964837633246085,0.0602838639002945,0.0,45-59,50K-500K,South West
ANON_dd09a866c8ea3868,Female,69,9,48662.5,5406.944444444444,0.2336090418700231,0.0,0.0,0.103660724377087,0.4370659131774981,0.0,0.0834757770357051,0.0629211405086051,0.0792674030310814,45-59,50K-500K,North Central
ANON_5c98d1c9ac434f11,Female,187,5,22452.97,4490.594,0.0,0.0170569862249849,0.1365930654162901,0.5380112296947798,0.0,0.0,0.0,0.0815687189712541,0.2267699996926909,18-24,50K-500K,South West
ANON_004eb1b80529a7b4,Female,81,12,107808.24,8984.019999999999,0.003635807429933,0.5463456225609471,0.062313696986427,0.1258183975547694,0.0,0.0924682566007941,0.1261029769153081,0.0433152419518211,0.0,45-59,Under 50K,North West
ANON_e6b212a94975bffb,Male,80,7,160071.80000000002,22867.4,0.5946448406277683,0.0179072141376557,0.0,0.14220462317535,0.0,0.0,0.1879559672596922,0.0287724633570685,0.0285148914424651,45-59,Under 50K,South South
ANON_313dd0e9cca88ced,Female,39,7,80950.2,11564.314285714285,0.1860086818809589,0.1014053084488982,0.1527215497923414,0.131612892864996,0.0,0.0,0.2442843871911372,0.1839671798216681,0.0,18-24,Under 50K,South East
ANON_f76c84f89f354f82,Female,13,3,9999.41,3333.1366666666668,0.0,0.0,0.0,0.0,0.0,0.7055016245958512,0.0,0.2944983754041488,0.0,25-34,50K-500K,South West
ANON_55faf13fa6747421,Female,155,3,26373.04,8791.013333333334,0.0437219220840676,0.0,0.0,0.0,0.0,0.0102362109184227,0.9460418669975096,0.0,0.0,60+,Under 50K,South East
ANON_609e380f7359fbdb,Male,10,5,14294.36,2858.8720000000003,0.0,0.0,0.0459048184039019,0.0,0.3510328549162047,0.196162682344645,0.0,0.0,0.4068996443352483,35-44,Under 50K,South East
ANON_416878ae669d53dc,Male,42,8,39802.0,4975.25,0.0,0.0279744736445404,0.1757650369328174,0.2140806994623385,0.0,0.1270596954926888,0.2328666901160745,0.1068657353901814,0.1153876689613587,25-34,50K-500K,South East
ANON_4e479bf048e3c74c,Female,333,7,78860.94,11265.848571428573,0.0809328420381496,0.0,0.3833215784645731,0.1895397138304463,0.0,0.2403553647724716,0.0698054068338521,0.036045094060507,0.0,35-44,50K-500K,South East
ANON_01f7232910facb69,Female,88,6,126232.73,21038.78833333333,0.0,0.0,0.4296266903203313,0.0146621244743736,0.0,0.0,0.0,0.4210915029723274,0.1346196822329676,45-59,Under 50K,South West
ANON_ed9f2fcfb1a2b6b1,Male,41,4,40868.37,10217.0925,0.0,0.1161798231737649,0.7407689614242018,0.0,0.0,0.022515456329675,0.0,0.1205357590723584,0.0,18-24,50K-500K,South South
ANON_6806c5c00e4a8269,Male,5,10,68966.22,6896.622,0.3622912782518746,0.0646504912114945,0.0,0.0,0.0123789588584092,0.3114179666509198,0.1000133108643622,0.0,0.1492479941629394,35-44,50K-500K,North Central
ANON_1d49afd1a82940e6,Female,91,9,81357.78,9039.753333333334,0.1808340886390951,0.0,0.0,0.0071688288446415,0.0,0.3015655048601375,0.0,0.5104315776561259,0.0,60+,Under 50K,South South
ANON_2fa8fbbbb9cb64f9,Female,3,4,72163.8,18040.95,0.0707081666985385,0.0,0.0363863876347975,0.0,0.0,0.0209279444818593,0.0,0.0,0.8719775011848045,35-44,Under 50K,South East
ANON_09ff22bf4930c3c5,Male,57,6,41785.05,6964.175,0.0,0.0,0.0,0.0,0.0,0.1729831602451115,0.5430109572682095,0.2840058824866788,0.0,35-44,Under 50K,South West
ANON_7d1793ae7d182b44,Male,25,12,172539.08000000002,14378.256666666668,0.0872309623999386,0.2315878234658489,0.1658205781553952,0.2430640640949285,0.0,0.1586896719282379,0.1136068999556506,0.0,0.0,60+,50K-500K,North Central
ANON_e634efd61ba216e8,Male,167,8,53867.89,6733.48625,0.3363469406356922,0.0,0.35283691267655,0.0984025919708383,0.0,0.0261361638631102,0.0709431908322379,0.0,0.1153342000215713,45-59,Under 50K,South South
ANON_6caebcbaa4779c82,Male,136,1,72629.51,72629.51,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60+,Under 50K,North Central
ANON_830aad5b48f0edfb,Male,170,7,78148.32,11164.045714285716,0.6088510923843277,0.1578713400364844,0.0,0.0,0.0,0.0121517647468301,0.0,0.2187920354525855,0.0023337673797722,25-34,50K-500K,South West
ANON_361438271adb8b93,Male,57,5,35447.71,7089.542,0.0,0.641168075455368,0.0,0.3075211346515755,0.0,0.0513107898930565,0.0,0.0,0.0,35-44,500K-2M,North West
ANON_0f6b2079932b1a95,Female,46,10,49923.36,4992.336,0.0,0.0,0.1141365485015431,0.2765164444059855,0.0,0.0188090304819226,0.3429272388717426,0.0,0.247610737738806,18-24,Under 50K,North West
