customer_id,recency_days,frequency,monetary_total,monetary_avg,share_ATM Withdrawal,share_Airtime/Data,share_Bill Payment,share_Loan Repayment,share_Other/Unclassified,share_POS Purchase,share_Salary Credit,share_Savings Deposit,share_Transfer
FB101639,53,3,63633.89,21211.296666666665,0.0,0.0,0.0,0.0,0.0,0.07655166138672333,0.09740014322556738,0.8260481953877093,0.0
FB101640,14,13,132120.09,10163.083846153846,0.20842613716051814,0.17811220080155865,0.0,0.08690328624511232,0.0,0.03399422449681952,0.4126075754262656,0.07995657586972581,0.0
FB101641,222,6,44037.090000000004,7339.515,0.2680576759272695,0.0,0.07449243353727505,0.0,0.06171933704066278,0.0,0.0,0.3526670359008736,0.24306351759391917
FB101642,135,6,75459.06,12576.51,0.06631277940647551,0.01916774473469455,0.05148182338873556,0.0,0.0,0.815693834511058,0.0,0.04734381795903633,0.0
FB101643,93,7,32194.57,4599.2242857142855,0.34752164728399854,0.0,0.08244154216068114,0.0,0.0,0.0,0.025663955132806556,0.0,0.5443728554225138
FB101644,166,8,123470.01000000001,15433.751250000001,0.055424147126901496,0.0,0.7726824513904227,0.05123389882288014,0.0,0.0,0.017534784357756183,0.08914464330245052,0.013980074999588966
FB101645,60,2,24822.69,12411.345,0.0,0.0,0.0,0.9959714277542039,0.0,0.004028572245796084,0.0,0.0,0.0
FB101646,37,6,47406.3,7901.05,0.3472753621354124,0.037838430757093464,0.0,0.14866884781136683,0.0,0.0,0.0,0.4662173592961273,0.0
FB101647,30,8,57545.08,7193.135,0.07077199301834318,0.0,0.0,0.06555260675630306,0.0,0.03213376365103672,0.0,0.5524911947294191,0.2790504418448979
FB101648,24,6,142885.45,23814.24166666667,0.0,0.0,0.11755199707178023,0.0,0.0,0.0,0.01752102820826053,0.7362410938272581,0.1286858808927011
FB101649,22,6,202876.52000000002,33812.753333333334,0.013773106912519987,0.06651681525294302,0.0,0.0,0.0,0.2733830410734569,0.010582446899227174,0.6357445898618529,0.0
FB101650,51,4,39165.229999999996,9791.307499999999,0.0,0.2182632401239569,0.0,0.0,0.0,0.7010672476581907,0.08066951221785243,0.0,0.0
FB101651,179,5,483145.0541500111,96629.01083000223,0.0,0.0,0.0,0.9821812312346946,0.0,0.01781876876530539,0.0,0.0,0.0
FB101652,19,6,51664.52,8610.753333333332,0.0,0.03698727869725684,0.10629170657155046,0.12713192728781764,0.0,0.008258278602027078,0.7213308088413479,0.0,0.0
FB101653,125,1,14023.74,14023.74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FB101654,60,9,56858.13,6317.57,0.0,0.0,0.06300119261748496,0.08161576893225297,0.0,0.2545502287887414,0.0,0.6008328096615206,0.0
FB101655,297,3,17081.4,5693.8,0.0,0.0,0.7292581404334538,0.0247491423419626,0.0,0.0,0.0,0.0,0.24599271722458343
FB101656,49,3,24248.35,8082.783333333333,0.0,0.043391406013192656,0.0,0.7851358958444595,0.0,0.0,0.0,0.0,0.17147269814234786
FB101657,138,4,78708.47,19677.1175,0.0,0.0,0.0,0.5541847021038523,0.0,0.0,0.16490995187684374,0.05854223821146568,0.22236310780783822
FB101658,499,1,20753.33,20753.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FB101659,2,8,521079.47415001114,65134.93426875139,0.0,0.0,0.0,0.018323634826673773,0.0,0.004202967318128343,0.050610379622068706,0.902291353765083,0.024571664468046147
FB101660,19,6,33243.86,5540.643333333333,0.0,0.5080556229029962,0.07329473773502836,0.41864963936197536,0.0,0.0,0.0,0.0,0.0
FB101661,1,6,87919.23000000001,14653.205000000002,0.0,0.0,0.21736268618367105,0.0,0.0,0.1482030722971527,0.035576858441549127,0.4720811362883865,0.12677624678924054
FB101662,164,9,146006.18000000002,16222.908888888891,0.0,0.12266569812318905,0.5957466320946141,0.013847153593087635,0.0,0.20462839312692108,0.0,0.05109461804972913,0.012017505012459063
FB101663,117,3,8202.51,2734.17,0.0,0.0,0.3151047667116529,0.4028181617578034,0.0,0.0,0.2820770715305437,0.0,0.0
FB101664,6,7,71471.86,10210.265714285715,0.0,0.3548742120325398,0.21065927205476398,0.0,0.0,0.0,0.06189359000871113,0.3725729259039852,0.0
FB101665,129,6,55600.39,9266.731666666667,0.0,0.030429462814919105,0.5151845157920655,0.0,0.0,0.3657877219925975,0.0,0.08859829940041788,0.0
FB101666,547,5,63968.469999999994,12793.694,0.0,0.0,0.6199014920944647,0.0,0.0,0.1031528501463299,0.0,0.16422700120856415,0.11271865655064127
FB101667,232,4,29373.89,7343.4725,0.1290608768535594,0.0,0.03026429254007556,0.0,0.7641534709907336,0.0,0.07652135961563143,0.0,0.0
FB101668,80,5,14462.4,2892.48,0.03623603274698528,0.0,0.45028418519747754,0.0,0.0,0.18508961168270827,0.0710774145370063,0.2573127558358225,0.0
FB101669,245,7,97804.81999999999,13972.117142857142,0.019164290676062797,0.0,0.005917499771483655,0.07907820902896197,0.0,0.8102763238049004,0.0514515542281045,0.03411212249048667,0.0
FB101670,201,8,35355.665,4419.458125,0.0,0.18322339574153113,0.0,0.34642906589368355,0.0,0.19608993353681797,0.06998058161259307,0.1604563229117597,0.043820700303614714
FB101671,63,8,100988.92,12623.615,0.1606409891302927,0.0,0.6358105423842536,0.0,0.0,0.07407317555232791,0.0,0.12947529293312574,0.0
FB101672,27,4,16580.32,4145.08,0.0,0.0,0.0,0.37650901792004016,0.0,0.0789261003406448,0.544564881739315,0.0,0.0
FB101673,90,3,30444.11,10148.036666666667,0.0,0.0,0.0,0.5746960577924597,0.0,0.4253039422075403,0.0,0.0,0.0
FB101674,80,11,87539.56999999999,7958.142727272727,0.006365235744246859,0.029397334256953737,0.0,0.14630583632064903,0.0533253704581825,0.16719684595206485,0.08390799726340899,0.40165287537967115,0.1118485046248228
FB101675,105,5,183122.19,36624.438,0.1844653561646461,0.0,0.0,0.797626491906852,0.0,0.0,0.0,0.017908151928501946,0.0
FB101676,162,8,103720.06,12965.0075,0.0,0.0,0.0,0.02209003735632239,0.0,0.0,0.04129741151325983,0.48303336885844456,0.45357918227197325
FB101677,44,6,35315.37,5885.895,0.3103037006266677,0.09757875961656357,0.2302054317992421,0.19963913729347876,0.0,0.05512642229148385,0.0,0.10714654837256414,0.0
FB101678,232,8,76465.88,9558.235,0.11761075658842872,0.35901725056979666,0.3493916502366808,0.15855947776969284,0.0,0.0,0.0,0.0154208648354011,0.0
FB101679,18,8,79473.85,9934.23125,0.7455953121687197,0.020306302010032227,0.0368996846132407,0.09519898683655063,0.0,0.058659672332471616,0.0,0.0,0.04334004203898515
FB101680,56,3,484459.02415001113,161486.34138333704,0.0,0.0,0.018247652658571697,0.0,0.0,0.0,0.0,0.011256431871751882,0.9704959154696764
FB101681,150,9,197497.28999999998,21944.14333333333,0.6578786979811216,0.0,0.0,0.06279336794950452,0.0020242303071601637,0.015119397334515323,0.20195872054750727,0.06022558588019106,0.0
FB101682,152,7,66935.29,9562.184285714286,0.0,0.0,0.3237765907938847,0.029422297266509197,0.0,0.05713025221822451,0.2661194117482721,0.22712159759074776,0.09642985038236185
FB101683,249,4,16085.45,4021.3625,0.30904575252790567,0.0,0.0,0.23120957138283355,0.0,0.12141282960688075,0.0,0.33833184648238,0.0
FB101684,18,6,78506.48999999999,13084.414999999999,0.0,0.0,0.2712978251861725,0.4132653236694189,0.0,0.0,0.0,0.024767506482585074,0.29066934466182354
FB101685,360,5,140615.6,28123.120000000003,0.0,0.0,0.15922877689246426,0.35372305775461615,0.0,0.0,0.4870481653529196,0.0,0.0
FB101686,3,6,45527.41,7587.901666666668,0.0,0.6771092403455412,0.16925671809575815,0.15363404155870056,0.0,0.0,0.0,0.0,0.0
FB101687,132,4,88448.99,22112.2475,0.007025631383693584,0.0,0.5085604708431379,0.0,0.0,0.06069747093776876,0.4237164268353997,0.0,0.0
FB101688,70,9,86196.01000000001,9577.334444444445,0.24011227433845259,0.434411523224799,0.0,0.16769558126878498,0.0,0.04931005507099459,0.0,0.0,0.10847056609696899
FB101689,200,11,556439.5041500111,50585.40946818283,0.004433348066773758,0.0,0.05571773709229984,0.01721978746752826,0.0,0.01505214841421829,0.8681477331267611,0.0,0.03942924583241879
FB101690,157,8,44483.21,5560.40125,0.0,0.0,0.046520248875924194,0.2571199335659455,0.0,0.3096384006459965,0.24806348282868976,0.13865793408344407,0.0
FB101691,65,6,68302.12,11383.686666666666,0.5685423819934139,0.0,0.0,0.0,0.0,0.1775814572080632,0.0,0.22583061843468397,0.028045542363838775
FB101692,274,3,52892.200000000004,17630.733333333334,0.0,0.0,0.0,0.14019477352048126,0.0,0.0,0.8598052264795187,0.0,0.0
FB101693,240,2,139632.52,69816.26,0.9629327036423894,0.0,0.037067296357610684,0.0,0.0,0.0,0.0,0.0,0.0
FB101694,122,4,67627.25,16906.8125,0.6181389898302829,0.0,0.0,0.03428440458542969,0.0,0.03629217512171499,0.0,0.3112844304625724,0.0
FB101695,214,8,49331.7,6166.4625,0.019743896926317155,0.049723200295144904,0.21809343687730204,0.0,0.0,0.0,0.11890163931103125,0.0,0.5935378265902047
FB101696,42,10,62673.590000000004,6267.359,0.14391245179987297,0.09558204660048994,0.1811389773587248,0.0,0.0,0.09273555256687865,0.15416397879872526,0.07949632373061763,0.2529706691446908
FB101697,70,4,83909.23000000001,20977.307500000003,0.09674251569225459,0.10191250712227962,0.0,0.0,0.0,0.8013449771854657,0.0,0.0,0.0
FB101698,42,4,75803.17,18950.7925,0.0,0.0,0.0460687857776924,0.7069679275945847,0.0,0.0,0.24696328662772277,0.0,0.0
FB101699,100,7,60006.14,8572.305714285714,0.22102254869251714,0.035299221046379586,0.22548075913564844,0.0,0.0,0.5181974711254548,0.0,0.0,0.0
FB101700,25,12,150011.38,12500.948333333334,0.06723283260243325,0.66653776533487,0.010704454555381066,0.06475535389381794,0.0,0.033530922787324544,0.05338641641720783,0.06992342847589297,0.03392882593307255
FB101701,152,4,21374.25,5343.5625,0.0,0.3686721171503094,0.10556721288466263,0.0,0.0,0.525760669965028,0.0,0.0,0.0
FB101702,43,8,85006.87999999999,10625.859999999999,0.097719502233231,0.0,0.0566451797783897,0.01782138104586358,0.0,0.3901412450380487,0.0,0.4065073321124125,0.031165359792054478
FB101703,126,5,40833.25,8166.65,0.0,0.0,0.0,0.5517106769605652,0.0,0.05020246980095877,0.39808685323847603,0.0,0.0
FB101704,225,4,14637.310000000001,3659.3275000000003,0.0,0.42013115797916417,0.17660075519340643,0.3460342098377366,0.0,0.0,0.0,0.057233876989692775,0.0
FB101705,231,7,34644.38,4949.197142857142,0.0,0.48487575762648955,0.0,0.0,0.0,0.14637121518699428,0.36291023248215154,0.0,0.005842794704364748
FB101706,68,7,28899.45,4128.492857142857,0.17301436532529166,0.21281927510731172,0.06322161840450251,0.13818429070449437,0.0,0.0,0.1557424103226878,0.1979210677019805,0.05909697243373143
FB101707,81,5,50120.469999999994,10024.094,0.031090091533459287,0.0,0.0,0.00934907434028452,0.0,0.0,0.023912784536936706,0.0,0.9356480495893195
FB101708,32,5,40352.18,8070.436,0.6270112296287338,0.0,0.0,0.253500306550972,0.0,0.0828750763899249,0.0,0.036613387430369314,0.0
FB101709,413,3,177102.94,59034.31333333333,0.0,0.03520912752775307,0.9598265844711555,0.004964288001091343,0.0,0.0,0.0,0.0,0.0
FB101710,91,5,10799.16,2159.832,0.0,0.0,0.0,0.44285944462347065,0.2652576681890073,0.2214329633045533,0.0,0.07044992388296867,0.0
FB101711,36,5,17613.2,3522.6400000000003,0.04526832148615812,0.35465957350169197,0.1869211727567961,0.0,0.0,0.0,0.0,0.2397718756387255,0.17337905661662847
FB101712,495,2,9333.130000000001,4666.5650000000005,0.0,0.0,0.344619650642389,0.0,0.0,0.0,0.0,0.0,0.6553803493576109
FB101713,124,5,110902.39,22180.478,0.05882785754211428,0.0,0.0,0.12537232065061898,0.0,0.024017606834262094,0.017024340052545307,0.0,0.7747578749204593
FB101714,68,7,84391.98000000001,12055.997142857144,0.3231049917302568,0.01924495668901239,0.01269563766604362,0.0,0.0,0.03804780975632992,0.6069066041583572,0.0,0.0
FB101715,60,7,56170.14,8024.305714285714,0.10067929330423603,0.4440154502018332,0.1175749250402438,0.0,0.12071769805095732,0.19112592562525213,0.025886707777477497,0.0,0.0
FB101716,62,4,24032.99,6008.2475,0.31178351091562057,0.0,0.026478602953689905,0.0,0.0,0.0,0.0,0.0,0.6617378861306895
FB101717,141,3,7486.7300000000005,2495.576666666667,0.0,0.0,0.0,0.0,0.0,0.1782914570179504,0.0,0.3519988032158232,0.4697097397662264
FB101718,91,11,39634.37,3603.1245454545456,0.11203558931301291,0.21676943521494096,0.23842210687340307,0.0,0.0,0.0973326938210447,0.0,0.1355437212702006,0.19989645350739774
FB101719,30,9,64327.69,7147.521111111111,0.0,0.0,0.0,0.3404109490018995,0.08756928781369266,0.0,0.45755474819630554,0.07022527934704324,0.04423973564105908
FB101720,98,6,25474.03,4245.671666666666,0.0,0.38259081896346986,0.0,0.046880293381141504,0.0,0.0,0.0,0.3292007585764797,0.241328129078909
FB101721,74,11,155980.63999999998,14180.05818181818,0.04194879569669672,0.4678783213096189,0.4031621488410357,0.0,0.0,0.0,0.03139921723619034,0.04807308137727862,0.007538435539179734
FB101722,213,2,177827.59999999998,88913.79999999999,0.0,0.04981273997962072,0.0,0.9501872600203793,0.0,0.0,0.0,0.0,0.0
FB101723,336,5,48811.51,9762.302,0.057828163890033306,0.012998163752770606,0.0,0.0,0.0,0.0,0.0,0.9291736723571961,0.0
FB101724,207,4,34822.729999999996,8705.682499999999,0.0,0.3081472934488479,0.5722506535242929,0.11960205302685917,0.0,0.0,0.0,0.0,0.0
FB101725,211,4,44383.56,11095.89,0.1490135086054386,0.0,0.0,0.0,0.0,0.0908620218837786,0.0,0.0,0.7601244695107828
FB101726,471,5,35540.06,7108.012,0.06604040623454209,0.0,0.0,0.1041596440748834,0.0,0.0,0.0,0.0,0.8297999496905746
FB101727,51,6,57609.53,9601.588333333333,0.1542126797423968,0.0,0.028101774133550476,0.0,0.0,0.0,0.6099249551246122,0.04210588074577244,0.16565471025366812
FB101728,83,5,49082.9,9816.58,0.0,0.0,0.16389903612052262,0.03648052580430251,0.0,0.2276558638548252,0.0,0.5719645742203496,0.0
FB101729,183,1,27083.31,27083.31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FB101730,136,6,56403.100000000006,9400.516666666668,0.19771324625774112,0.0,0.0,0.3283296485476862,0.0,0.0,0.060623618205382326,0.019862028860115843,0.39347145812907447
FB101731,38,4,43254.670000000006,10813.667500000001,0.0,0.9217776947552715,0.0,0.0,0.0,0.05823671756136389,0.0,0.019985587683364593,0.0
FB101732,17,5,61822.28999999999,12364.457999999999,0.0,0.0,0.06713193574679942,0.1878134892770876,0.0,0.11750907318379829,0.0,0.23444424333035868,0.39310125846195604
FB101733,35,2,5338.73,2669.365,0.0,0.8030467920273174,0.19695320797268265,0.0,0.0,0.0,0.0,0.0,0.0
FB101734,15,7,43034.67,6147.8099999999995,0.025338639752553002,0.0,0.14790423628204888,0.0,0.0,0.20909094922768084,0.3797108238543481,0.23795535088336917,0.0
FB101735,148,5,28666.329999999998,5733.266,0.0,0.0,0.0,0.473311023769,0.0,0.13584857217509183,0.0,0.39084040405590803,0.0
FB101736,156,8,129467.5,16183.4375,0.0,0.11070060053681427,0.1391947013729314,0.0,0.6072905555448278,0.010552764207233476,0.026113039952111533,0.10614833838608145,0.0
FB101737,99,4,54372.01,13593.0025,0.0,0.306859356496109,0.0,0.65178554186244,0.0,0.0,0.0,0.0,0.04135510164145118
FB101738,110,6,44515.619999999995,7419.2699999999995,0.0,0.0,0.1925481437751513,0.1291894845000474,0.0,0.08563466037314543,0.49997012284676706,0.0,0.09265758850488885
FB101739,73,2,15728.45,7864.225,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FB101740,14,10,197741.21,19774.121,0.10028784591739882,0.030841168616293997,0.04939273912605269,0.36311646924786195,0.0,0.0,0.041444067223013366,0.0,0.4149177098693793
FB101741,25,5,34744.79,6948.9580000000005,0.04413611364466443,0.14017900237704706,0.0,0.2927682107159088,0.0,0.3509343415228586,0.0,0.17198233173952127,0.0
FB101742,55,7,95537.21,13648.172857142858,0.1425615213171915,0.0,0.3542853093574745,0.018703288488328265,0.0,0.0,0.2930110686715679,0.0,0.19143881216543795
FB101743,58,8,43288.64,5411.08,0.0,0.0,0.36931051656970515,0.568180705145738,0.0,0.0,0.0,0.06250877828455688,0.0
FB101744,2,8,51746.2,6468.275,0.1204115471280983,0.0,0.04103914876841198,0.07314488793379997,0.0,0.049060800599850816,0.5542420506240072,0.0,0.16210156494583178
FB101745,30,10,65725.92,6572.592,0.20160128606796224,0.0,0.0836671437995847,0.0,0.0,0.08502581629895785,0.0,0.5444054643890873,0.08530028944440793
FB101746,21,5,43161.270000000004,8632.254,0.010023801431236845,0.05405285803684645,0.0,0.017888491232996618,0.0,0.8067702827094754,0.0,0.11126456658944464,0.0
FB101747,128,5,32241.2,6448.24,0.17418272272744187,0.0,0.0,0.5365188020297011,0.0,0.2223459424587174,0.0,0.0,0.06695253278413954
FB101748,393,4,16155.64,4038.91,0.0,0.0,0.7795345773983574,0.14984921674412155,0.0,0.056147574469349405,0.0,0.014468631388171562,0.0
FB101749,17,4,32312.55,8078.1375,0.0,0.51332036623541,0.0,0.20931897977720731,0.0,0.0,0.0,0.2773606539873826,0.0
FB101750,14,8,73401.29,9175.16125,0.0,0.01867296882656967,0.0,0.2511841413141377,0.0,0.0,0.08099694160688457,0.22222443229539973,0.4269215159570084
FB101751,170,4,27148.28,6787.07,0.1843173858528054,0.5041288066868325,0.0,0.0,0.0,0.0,0.18536017751400824,0.12619362994635389,0.0
FB101752,122,5,111497.64,22299.528,0.18448883761127144,0.7348808459084875,0.04466246998591182,0.017171663902482603,0.0,0.0,0.0,0.01879618259184679,0.0
FB101753,53,6,81834.19,13639.031666666668,0.0,0.0,0.0,0.09512271093536823,0.0,0.17424184194894582,0.04458539884124228,0.6860500482744438,0.0
FB101754,6,6,54565.16,9094.193333333335,0.0,0.0,0.06800016713961804,0.02500844861446388,0.0,0.0,0.0571590003584705,0.7943194888459962,0.05551289504145136
FB101755,194,7,139516.02000000002,19930.860000000004,0.0,0.0,0.0,0.14849527674312957,0.0,0.0,0.08230689206873877,0.7625752225443359,0.0066226086437958884
FB101756,21,9,93880.93,10431.214444444444,0.10960607228752421,0.08388316988338314,0.19538004150576693,0.0,0.0,0.0,0.17873267765881742,0.30686359839000316,0.1255344402745052
FB101757,235,7,39273.54,5610.505714285714,0.0,0.0,0.07989628640555448,0.08648316398267128,0.0,0.33975190420827867,0.2772579197087912,0.0,0.21661072569470435
FB101758,55,7,108097.94,15442.562857142857,0.06622411120877973,0.0,0.29849514246062414,0.0,0.0,0.035654055942231644,0.5916149743464122,0.008011716041952326,0.0
FB101759,138,7,51905.92,7415.131428571428,0.0,0.0,0.0,0.12718992361564924,0.0,0.25552730786777306,0.0,0.02281454600939546,0.5944682225071822
FB101760,118,4,25827.43,6456.8575,0.0,0.0,0.0,0.141202202464589,0.0,0.7973317515525161,0.034045973602483875,0.0,0.027420072380411064
FB101761,56,11,173183.82,15743.983636363637,0.0,0.030669320032321725,0.21446876503821202,0.27212057107875315,0.0,0.02933143523453865,0.0,0.37218627005686794,0.08122363855930652
FB101762,17,12,37223.1,3101.9249999999997,0.4442467177639691,0.0,0.0,0.0,0.0,0.04709602370570963,0.10663458981116564,0.3131227651646424,0.0888999035545132
FB101763,4,4,27725.989999999998,6931.4974999999995,0.0,0.0,0.016405545843448693,0.0,0.0,0.6121227772209397,0.0,0.3442405483086447,0.027231128626966975
FB101764,404,3,20409.22,6803.073333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.3374195584152652,0.6625804415847347,0.0
FB101765,40,3,13153.78,4384.593333333333,0.0,0.0,0.35433692824420054,0.0,0.0,0.48918181693779283,0.1564812548180067,0.0,0.0
FB101766,242,2,50840.48,25420.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FB101767,175,5,68235.95,13647.189999999999,0.40634401660708175,0.0,0.0,0.0,0.0,0.2613872892514869,0.0,0.3322686941414313,0.0
FB101768,43,4,23572.32,5893.08,0.0,0.4738689276235857,0.4992720275305952,0.026859044845819163,0.0,0.0,0.0,0.0,0.0
FB101769,30,8,58195.07,7274.38375,0.2835585557333293,0.0,0.0948179974695451,0.0,0.0,0.06149111943674954,0.0,0.5292745588243127,0.030857768536063278
FB101770,26,7,106748.71,15249.815714285714,0.0,0.0,0.16833992654337462,0.023856494378245885,0.0,0.7281454736080651,0.018316942659072882,0.0,0.061341162811241474
FB101771,52,10,276869.77,27686.977000000003,0.0,0.0,0.019368564505976946,0.009727100217549934,0.0,0.03783623614813564,0.8476634339675293,0.008749926003116918,0.07665473915769136
FB101772,282,2,21739.72,10869.86,0.0,0.0,0.2372647853790205,0.0,0.0,0.0,0.0,0.7627352146209795,0.0
FB101773,144,4,81998.12,20499.53,0.23347498698750654,0.0,0.0,0.10499716334959874,0.6080684532767338,0.0,0.0,0.0,0.05345939638616105
FB101774,3,5,14389.85,2877.9700000000003,0.0,0.0,0.0734364847444553,0.0,0.0,0.0,0.6877291980110981,0.0,0.23883431724444662
FB101775,21,3,68291.66,22763.88666666667,0.0,0.18237263525297231,0.0,0.0,0.0,0.29229264598341875,0.5253347187636089,0.0,0.0
FB101776,74,5,24511.91,4902.382,0.0,0.0,0.0,0.24291701462676715,0.0,0.42348107511817723,0.3336019102550556,0.0,0.0
FB101777,66,4,25035.07,6258.7675,0.0,0.04018323096360426,0.23878103795994976,0.06469284887160291,0.0,0.0,0.656342882204843,0.0,0.0
FB101778,16,6,32882.56,5480.426666666666,0.42602035851223263,0.0,0.0,0.0,0.0,0.20167012544035504,0.0,0.14980889565775904,0.22250062038965338
FB101779,98,6,125936.16,20989.36,0.020842544349454515,0.6476658491095806,0.0,0.0,0.0,0.0,0.15914317222313273,0.0,0.17234843431783214
FB101780,49,12,44977.27,3748.105833333333,0.22019188803589013,0.14521712856293856,0.13845571329696088,0.04995745628847637,0.0,0.21741048311736125,0.2178569308452914,0.0,0.010910399853081345
FB101781,265,4,15341.57,3835.3925,0.0,0.21420493469703555,0.1601263755925893,0.0,0.0,0.0,0.6256686897103751,0.0,0.0
FB101782,109,7,57706.950000000004,8243.85,0.22452408245453973,0.17417087543181542,0.18626785855083317,0.0,0.0,0.0,0.004398430345045094,0.12972042362315112,0.2809183295946156
FB101783,95,4,24082.39,6020.5975,0.05050952168783913,0.10291420411346217,0.0,0.3388268357085821,0.0,0.0,0.5077494384901167,0.0,0.0
FB101784,165,4,5857.2,1464.3,0.5412295977600219,0.0,0.31188793280065563,0.0,0.0,0.0,0.14688246943932257,0.0,0.0
FB101785,114,7,121780.2,17397.17142857143,0.6647281742023745,0.0,0.0,0.0,0.0,0.0,0.16658151325092257,0.0936650621365378,0.07502525041016521
FB101786,85,4,70907.6,17726.9,0.0,0.01894239827606632,0.0,0.0,0.0,0.0,0.030822930123146176,0.0,0.9502346716007875
FB101787,104,11,590333.0341500111,53666.63946818283,0.0013304523964695108,0.7964411221319796,0.006165130171379096,0.045523642495620444,0.0,0.0,0.09334886718536003,0.05719078561919126,0.0
FB101788,272,4,8358.54,2089.635,0.3523103317086477,0.16564854627722064,0.0,0.0,0.0,0.0,0.0,0.4820411220141316,0.0
FB101789,92,6,37432.4,6238.733333333334,0.0,0.0,0.23173427298276356,0.0,0.0,0.04917932058858101,0.053183872794691216,0.4750961733685256,0.19080636026543846
FB101790,293,4,28872.8,7218.2,0.0,0.0,0.0,0.043676401318888364,0.0,0.0,0.0,0.0,0.9563235986811116
FB101791,57,6,37366.55,6227.758333333334,0.2461099566323356,0.07521593510773672,0.09398084650576517,0.0,0.0,0.0,0.5668626084024347,0.01783065335172768,0.0
FB101792,52,3,6069.379999999999,2023.1266666666663,0.0,0.0,0.0,0.0,0.0,0.09472631471418827,0.0,0.4057070079645697,0.4995666773212421
FB101793,159,3,13121.550000000001,4373.85,0.053059280344166654,0.39890942762097464,0.0,0.0,0.0,0.5480312920348587,0.0,0.0,0.0
FB101794,69,7,543891.9641500112,77698.85202143017,0.0,0.0,0.8651666418447514,0.0,0.018968105212075852,0.09908796884731266,0.0,0.007561483292784397,0.009215800803075528
FB101795,29,5,47630.05,9526.01,0.0,0.0,0.0,0.0,0.0,0.0,0.7163372702737032,0.0,0.28366272972629675
FB101796,6,7,111191.86,15884.551428571429,0.0,0.00922171820850915,0.005441855186162009,0.8485187674709282,0.0,0.019246912498810616,0.03549441478899625,0.08207633184659381,0.0
FB101797,9,6,39636.86,6606.143333333333,0.7223094866747769,0.0,0.0,0.04729511873543969,0.0,0.10805270649592323,0.016185691803033843,0.0,0.10615699629082626
FB101798,66,8,46692.229999999996,5836.5287499999995,0.0,0.10137147015681197,0.26453673341367506,0.09418719131641388,0.0,0.0,0.20598416481714413,0.333920440295955,0.0
FB101799,15,12,140525.07,11710.4225,0.1554331906755143,0.0417435123853701,0.5064556096645246,0.07856391745615213,0.0,0.2178037698184388,0.0,0.0,0.0
FB101800,245,4,31148.36,7787.09,0.8386473637777399,0.0,0.09679578635921764,0.0,0.0,0.0,0.0,0.06455684986304254,0.0
FB101801,35,5,23610.75,4722.15,0.23986828033840518,0.0,0.0,0.21452135150302298,0.0,0.0,0.0,0.1920252427390066,0.3535851254195652
FB101802,88,6,83544.53,13924.088333333333,0.04750735924901367,0.11114862935969597,0.10404882282538425,0.24916269203980201,0.0,0.0,0.0,0.48813249652610413,0.0
FB101803,171,6,41616.47,6936.078333333334,0.0,0.0024028948154420594,0.009734367186837328,0.44013127494955717,0.0,0.3789252187895802,0.0,0.1688062442585832,0.0
FB101804,297,5,29921.55,5984.3099999999995,0.0,0.04751959707969674,0.0,0.0,0.0,0.0,0.26286071410070666,0.16032190845728247,0.5292977803623141
FB101805,50,3,29266.620000000003,9755.54,0.0,0.0,0.3149362652742271,0.0,0.0,0.0,0.0,0.0,0.6850637347257729
FB101806,13,1,1429.47,1429.47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FB101807,436,5,38914.11,7782.822,0.0,0.3351506689989826,0.0,0.3375986242522314,0.0,0.0,0.218940636185692,0.0,0.10831007056309395
FB101808,31,11,69605.01,6327.728181818181,0.11586709060166789,0.30041874859295326,0.0333711610701586,0.2677784257196429,0.07208949470734936,0.19086901934214218,0.0,0.019606059966085772,0.0
FB101809,215,8,526571.9941500111,65821.49926875139,0.004341761478770721,0.0,0.00575712349627232,0.8949058616584256,0.0,0.0,0.046288960048749085,0.0,0.048706293317782326
FB101810,156,4,525103.0341500111,131275.75853750278,0.0,0.0,0.0,0.0,0.0,0.0,0.9687821076361998,0.0312178923638003,0.0
FB101811,61,10,79107.4,7910.74,0.0,0.0665095806460584,0.0,0.012799687513431107,0.0,0.0739858723709792,0.16905409607697888,0.29970811833027,0.3779426450622825
FB101812,28,2,248146.90999999997,124073.45499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.018161056287180847,0.0,0.9818389437128192
FB101813,147,6,29106.02,4851.003333333333,0.0,0.0,0.0,0.054051361196068716,0.0,0.16772097318699017,0.5648360717129997,0.09475462464466113,0.11863696925928038
FB101814,89,9,67175.68,7463.964444444444,0.09361274794687602,0.0,0.08472828261656601,0.07539946004268212,0.0,0.027323876736342678,0.7189356326575332,0.0,0.0
FB101815,64,7,108303.95,15471.992857142857,0.0,0.08039466704584643,0.6164239623762567,0.023647152296846052,0.0,0.04507397929623065,0.0,0.23446023898482005,0.0
FB101816,162,3,37914.579999999994,12638.19333333333,0.10615784218102903,0.42335850746599324,0.0,0.0,0.0,0.4704836503529776,0.0,0.0,0.0
