age,account_balance,recency_days,frequency,monetary_total,monetary_avg,share_ATM Withdrawal,share_Airtime/Data,share_Bill Payment,share_Loan Repayment,share_Other/Unclassified,share_POS Purchase,share_Salary Credit,share_Savings Deposit,share_Transfer,location,prediction_proba
40,8359.23,39,6,54203.02,9033.836666666668,0.0,0.0,0.1247900947216594,0.7800253565207252,0.0,0.0734918460262915,0.0,0.0,0.0216927027313238,Anambra,0.2640508141813645
46,219879.28,32,7,183734.95,26247.85,0.0918001719324494,0.4072156658273236,0.0,0.4369951389215825,0.0,0.0,0.0163587276127922,0.0268109034236545,0.0208193922821978,Lagos,0.55416218232209
55,51248.69,282,2,21739.72,10869.86,0.0,0.0,0.2372647853790205,0.0,0.0,0.0,0.0,0.7627352146209795,0.0,Delta,0.10661147907355321
48,18155.44,79,4,16778.68,4194.67,0.1611563007340267,0.0,0.2157875351338722,0.1307933639595009,0.0,0.4922628001726,0.0,0.0,0.0,Kano,0.17591195692350112
26,19083.92,186,4,111900.55,27975.1375,0.0392754995395464,0.0,0.0,0.0,0.8231073037621353,0.0,0.0,0.062424447422287,0.0751927492760312,Kaduna,0.23574119205991603
23,115666.71,277,2,6886.78,3443.39,0.0,0.0,0.8220634316763422,0.0,0.0,0.0,0.0,0.1779365683236578,0.0,Delta,0.10781641160741005
37,74520.3,379,3,8709.44,2903.146666666667,0.0,0.0,0.0,0.0,0.0,0.8127158577359738,0.1220009552852996,0.0652831869787265,0.0,Anambra,0.09557063159092001
69,34085.23,49,8,41225.51,5153.18875,0.252433505370825,0.0922179010035291,0.0,0.0747418285425698,0.2688260254391031,0.0,0.0,0.0150627608973181,0.2967179787466547,Oyo,0.32559263996500337
36,4582.34,26,9,60150.0,6683.333333333333,0.1646475477971737,0.0,0.0356232751454696,0.293428927680798,0.0,0.0,0.0,0.0435029093931837,0.4627973399833748,Lagos,0.4054625209407883
25,12671.8,108,9,97955.45,10883.938888888888,0.0380646508183056,0.5360256116428438,0.0,0.1397359718116756,0.0,0.1433725229173058,0.1000091368065789,0.0,0.0427921060032902,Enugu,0.40842560178943954
30,12820.22,87,6,85651.61,14275.268333333332,0.0394616049832571,0.0,0.0,0.0394347520145855,0.0,0.129242404199991,0.791861238802166,0.0,0.0,Lagos,0.3311295192951779
44,14271.0,400,5,24638.08,4927.616,0.0,0.0,0.2435270930202353,0.2367708847442658,0.0,0.2565824934410474,0.2631195287944515,0.0,0.0,Imo,0.12898739708286647
20,82255.91,71,4,28970.58,7242.644999999999,0.2680978427080162,0.1700124747243583,0.0,0.0,0.0,0.0,0.0,0.3906576948062483,0.1712319877613772,Kano,0.21738194070954742
47,65285.68,59,4,61300.37,15325.0925,0.0,0.3466305342039534,0.0669578340228615,0.0,0.0,0.0,0.1627510568043879,0.0,0.423660574968797,Cross River,0.23432940432367833
22,40658.35,65,6,18275.67,3045.945,0.0,0.0,0.5730695509384881,0.0946706741804814,0.0,0.0,0.0839460331686882,0.2297787167310418,0.0185350249813002,Rivers,0.2497047210830029
53,42210.37,14,8,281118.6,35139.825,0.0427290830275904,0.0,0.0124103136540947,0.0,0.0,0.0405700654456873,0.8936007436007435,0.0075809640486257,0.003108830223258,Enugu,0.5992901498545073
33,48810.15,53,6,25601.48,4266.913333333333,0.0236224624513895,0.0,0.8657933056995143,0.1105842318490962,0.0,0.0,0.0,0.0,0.0,Plateau,0.2540926844597883
30,88610.46,76,7,164079.08000000002,23439.86857142857,0.0064144679504541,0.4176651892489889,0.0,0.0006094622178525,0.0,0.071346816425348,0.0128617249682287,0.4163909865901247,0.0747113525990028,Enugu,0.43562082590000745
58,96860.26,144,11,283082.15,25734.740909090902,0.0130839051490883,0.0,0.0030555087984177,0.1441024804990353,0.0,0.5105052367307511,0.0027229904817382,0.3079237246149218,0.0186061537260473,Cross River,0.6364367965927045
59,57377.6,55,8,140819.47,17602.43375,0.0275136669666488,0.0495296566589833,0.122843950484972,0.564417761265541,0.0,0.0,0.0,0.235694964623855,0.0,Rivers,0.42524896896188996
44,20360.7,37,6,55936.86,9322.81,0.0,0.0537171732557029,0.1270698784307878,0.0,0.0,0.6356384680870539,0.0,0.1835744802264553,0.0,Rivers,0.2697619659580982
38,28755.09,64,7,102177.06,14596.722857142857,0.1136215898167357,0.0396883605772176,0.0,0.3870087865123541,0.0,0.1189222903849455,0.0759382781223104,0.2648206945864365,0.0,Kwara,0.3372051479660821
38,105413.59,62,4,10111.68,2527.92,0.1688987388841419,0.0,0.0,0.5589506392607361,0.0,0.0,0.0,0.272150621855122,0.0,Cross River,0.2046941962813553
21,70871.55,103,3,14416.78,4805.593333333333,0.0,0.0,0.243174273312071,0.0,0.0,0.0525803958997778,0.0,0.704245330788151,0.0,Abuja FCT,0.17432755040449446
44,15053.27,262,8,73658.64,9207.33,0.0,0.0157982824553915,0.5886397033667741,0.1310997596480195,0.0,0.0,0.0,0.0132329350636938,0.251229319466121,Edo,0.27056643357882865
27,25482.12,2,4,57208.560000000005,14302.14,0.1430887265821758,0.7933155457854559,0.0463808213316328,0.0,0.0,0.0,0.0,0.0172149063007354,0.0,Anambra,0.23972256927620056
18,24669.8,201,7,65370.14,9338.591428571428,0.0,0.3812075360401553,0.0,0.1437388691534085,0.0,0.0,0.0742667829684929,0.3228971209178992,0.0778896909200439,Lagos,0.2969877302250808
32,16113.82,16,6,273708.36,45618.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0253046344656772,0.0037330609850572,0.9709623045492656,Enugu,0.45134162842685366
29,255976.77,116,5,77172.36,15434.472,0.0,0.1715584439817571,0.0,0.2792353376260619,0.0,0.0633238377056241,0.0,0.4858823806865567,0.0,Enugu,0.34414525174434796
29,16194.42,16,5,14856.09,2971.218,0.0,0.0634197827288337,0.7886839673157607,0.0,0.0,0.0,0.073692337620464,0.0742039123349414,0.0,Ogun,0.2219732575305197
44,91437.9,116,7,85580.3,12225.757142857145,0.0,0.1099286868590084,0.1720036036330791,0.0,0.0,0.0208585387057535,0.0337648968278914,0.6355761781624977,0.0278680958117697,Anambra,0.3410016985552528
40,15472.7,117,7,94588.69,13512.67,0.2069578297363035,0.0476361391620922,0.2496726617104011,0.0,0.0,0.0,0.0203599394388483,0.0520791650671977,0.423294264885157,Enugu,0.2953405873776728
37,41171.92,33,8,88821.2,11102.65,0.0,0.0,0.2824475463065123,0.5388097661369131,0.0,0.0536031938321031,0.0,0.0698759980725322,0.0552634956519389,Unknown,0.380011469933764
56,8269.0,37,11,51983.41,4725.764545454545,0.0348690091704257,0.0,0.7532037625080771,0.0,0.0,0.0669648258934917,0.0,0.0905113766103454,0.0544510258176599,Ogun,0.4555693031450693
72,40411.57,179,4,15999.919999999998,3999.98,0.4491628708143541,0.1086449182245911,0.0,0.0477971139855699,0.0,0.0,0.0,0.3943950969754849,0.0,Lagos,0.16423684369740804
27,56826.47,9,4,32941.51,8235.3775,0.0,0.0871775458987763,0.401659486769125,0.0,0.0,0.5111629673320985,0.0,0.0,0.0,Edo,0.2266437140081736
51,63060.73,36,7,129331.98,18475.997142857144,0.0178109080213571,0.0,0.0074877072167301,0.079153431347761,0.0,0.2665237940376386,0.0,0.0,0.629024159376513,Enugu,0.3768099837807964
29,100772.84,48,8,84669.71,10583.71375,0.0,0.0549848346002366,0.5828100745827521,0.0059302199098119,0.0,0.0,0.3180401822564409,0.0,0.0382346886507583,Ogun,0.4172934521416949
34,4541.39,72,6,142237.7,23706.283333333336,0.0,0.0273556869943763,0.0,0.0296263226978501,0.0,0.0,0.0095508434121192,0.9334671468956544,0.0,Rivers,0.3349762666541973
50,99737.79,215,4,39196.87,9799.2175,0.0,0.3706334204746451,0.5591645455364166,0.0,0.0,0.0702020339889384,0.0,0.0,0.0,Enugu,0.18041252747775105
48,8580.96,34,6,22829.85,3804.975,0.351156052273668,0.0,0.0,0.2218591011329465,0.0,0.0,0.2872449884690438,0.1397398581243416,0.0,Kwara,0.24567489061882664
20,21751.85,202,4,75098.22,18774.555,0.6542786233814863,0.0,0.0,0.1437344320544481,0.0,0.016198786069763,0.0,0.1857881584943025,0.0,Abuja FCT,0.1718578845894176
53,116204.3,79,7,52942.73,7563.2471428571425,0.0192279468776921,0.0,0.1981682848617742,0.6791497151733581,0.0,0.1034540530871755,0.0,0.0,0.0,Plateau,0.32889487194548755
47,33230.11,15,4,49545.52,12386.38,0.0651336387225323,0.0,0.0,0.6496500591779034,0.0,0.0365639516953298,0.0,0.2486523504042343,0.0,Enugu,0.22607956598187473
24,6749.85,227,6,47790.28,7965.046666666666,0.5480407312951504,0.0,0.1543744878665703,0.0725714517680164,0.0,0.1959373328635028,0.0,0.02907599620676,0.0,Kaduna,0.19831949660216724
48,63449.62,29,7,157431.37,22490.19571428572,0.0,0.0,0.0,0.1641940866042136,0.0,0.0078574556011295,0.0790069984146107,0.0,0.7489414593800461,Rivers,0.4021168141086792
34,3914.55,36,4,24369.725,6092.43125,0.0887158143967566,0.2078375935715319,0.0,0.0,0.0,0.0,0.0,0.7034465920317114,0.0,Cross River,0.2005493897373536
48,19423.43,290,7,116519.87,16645.695714285714,0.3048044080378737,0.1875039853717653,0.0,0.3152723222228105,0.0,0.0,0.1017902783448007,0.0906290060227495,0.0,Kano,0.26420839386575895
51,55659.3,255,6,41013.3,6835.55,0.1633587153435592,0.2229467026549924,0.36460172675693,0.0,0.0,0.1487668634321061,0.0,0.100325991812412,0.0,Oyo,0.1957366786952556
18,145632.63,184,7,75295.4,10756.485714285713,0.1014963729523981,0.0688424525269804,0.032968680689657,0.0233197512729861,0.0,0.7316964914191305,0.0416762511388478,0.0,0.0,Kaduna,0.3337304285682293
52,178679.53,68,4,31283.980000000003,7820.995000000001,0.0362310038556475,0.0,0.6228146162988213,0.0,0.0,0.3409543798455311,0.0,0.0,0.0,Plateau,0.23399439007786962
27,4452.4,40,6,203877.22,33979.53666666667,0.0097846635342585,0.0,0.054643476107826,0.0,0.0,0.7826305459727183,0.0662908293530782,0.0866504850321188,0.0,Plateau,0.3795637667810818
37,59348.98,299,6,75632.38,12605.396666666667,0.0,0.0,0.0142425770549597,0.0,0.0,0.0,0.5182283038032124,0.2605928836300007,0.206936235511827,Lagos,0.25028729651150994
47,3958.45,292,5,40254.57,8050.914,0.0,0.0,0.0,0.0,0.0,0.1588132726296666,0.8411867273703334,0.0,0.0,Abuja FCT,0.18004076346080297
39,343273.8,22,10,56973.14,5697.314,0.104373218678135,0.0867306944991973,0.1539176180214044,0.1111478145666536,0.0,0.0,0.0667221431011174,0.477108511133492,0.0,Lagos,0.6409184085282282
37,28480.51,130,5,23056.93,4611.386,0.150917750108102,0.0,0.0,0.0,0.0,0.0,0.0,0.849082249891898,0.0,Kaduna,0.21652848818545098
47,167898.18,115,7,111701.92,15957.417142857144,0.0,0.0,0.0,0.0183479388715968,0.0,0.0058857537990394,0.6626261213773228,0.0,0.3131401859520409,Imo,0.4217027301478279
58,37073.94,112,4,130621.39,32655.3475,0.3823667777536282,0.2190837963062558,0.0,0.0,0.0,0.0048688044125085,0.0,0.3936806215276074,0.0,Ogun,0.2441982429881785
50,413153.84,14,3,27308.69,9102.896666666667,0.1205813973500742,0.0,0.0,0.0266882080392724,0.0,0.8527303946106531,0.0,0.0,0.0,Kaduna,0.33021747169230364
18,15717.17,223,8,52301.75,6537.71875,0.0298439344763798,0.0,0.3411776852590974,0.0,0.0,0.6034989269001515,0.0,0.0,0.0254794533643711,Edo,0.2715639798400271
18,44193.12,271,3,18472.9,6157.633333333334,0.2513584764709385,0.7121859588911325,0.0,0.0,0.036455564637929,0.0,0.0,0.0,0.0,Delta,0.12306932802346628
34,105576.66,25,7,74962.19,10708.884285714286,0.2481811163734678,0.0372248996460749,0.0165995683957472,0.6979944155847102,0.0,0.0,0.0,0.0,0.0,Rivers,0.35966050550720047
69,54458.12,95,5,44790.3,8958.060000000001,0.1336061602623782,0.0,0.0,0.1213396650614083,0.0,0.0,0.3721234285101908,0.0,0.3729307461660225,Kwara,0.2253937402814747
37,29535.69,183,6,107549.15,17924.858333333334,0.0266097872461102,0.3469406313299547,0.3922402919967289,0.0,0.0,0.0,0.1805090974684597,0.0,0.0537001919587463,Unknown,0.26702561694984916
30,60081.38,40,5,26677.68,5335.536,0.0,0.4037255113638067,0.0,0.1360290699940924,0.0,0.1515783981215758,0.0,0.0,0.308667020520525,Kano,0.2526616672828072
26,8405.61,78,6,41484.52,6914.086666666666,0.0,0.0,0.0,0.5630738887662193,0.0,0.1299354554421745,0.1358207832704825,0.0,0.1711698725211235,Ogun,0.24751946951915793
36,116559.62,191,2,6270.46,3135.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2800623877674046,0.7199376122325954,Delta,0.12189412826738921
37,37705.39,151,10,127129.48,12712.948,0.1085994373610275,0.1665509840833141,0.250874620111716,0.0155543781033321,0.0,0.0,0.2837541693712583,0.1746664109693518,0.0,Edo,0.4726529828432692
37,26016.92,79,2,40226.82,20113.41,0.0,0.0610590148562575,0.9389409851437424,0.0,0.0,0.0,0.0,0.0,0.0,Ogun,0.14711653123895857
38,3936.63,17,8,40179.02,5022.3775,0.1245401206898525,0.0238283561918633,0.0517210225635169,0.7465269187750225,0.0,0.0,0.0,0.0,0.0533835817797447,Cross River,0.33536271925968464
48,70555.83,30,6,36234.42,6039.07,0.2352348954391984,0.0500772469933284,0.212702728510626,0.1451619758229882,0.0,0.0,0.0,0.3568231532338589,0.0,Enugu,0.28518138673302645
39,114511.17,162,6,37984.18,6330.696666666667,0.2326202645417118,0.0597659341336314,0.0,0.0040824890783478,0.0,0.2433149800785485,0.0,0.0,0.4602163321677604,Edo,0.2487500352250467
18,10514.98,139,4,118748.47,29687.1175,0.0,0.0120631448977826,0.0,0.0,0.0,0.028215521429455,0.4166462102627511,0.0,0.5430751234100111,Kaduna,0.24775744988360238
18,16184.07,404,2,14351.55,7175.775,0.2943138546010709,0.0,0.0,0.0,0.0,0.0,0.7056861453989292,0.0,0.0,Rivers,0.08043299731528356
45,18950.52,230,3,16830.88,5610.293333333334,0.0915537393172549,0.0,0.0,0.0,0.0,0.0,0.0,0.908446260682745,0.0,Rivers,0.12301060124765015
41,17784.84,16,10,103880.68,10388.068,0.1894259837344153,0.2312565724444622,0.0894579242261409,0.3215876137892051,0.0,0.0113493673703329,0.0,0.0183818588788598,0.1385406795565835,Imo,0.4830688735569356
50,63019.76,172,5,32522.44,6504.487999999999,0.0,0.0447561745059718,0.0,0.0,0.0,0.0358404842933064,0.5481178533959936,0.371285487804728,0.0,Delta,0.22166331910067655
45,78534.24,76,9,40856.37,4539.596666666666,0.1079222162908745,0.432081949522192,0.0,0.0412170733719123,0.0,0.1413260649440956,0.0,0.2674990460483886,0.0099536498225368,Anambra,0.3946215663952228
18,246479.88,171,7,26944.93,3849.2757142857145,0.4127637369998734,0.1609627488362374,0.0,0.2102681283640373,0.0,0.1339420811262081,0.0158393434312132,0.0662239612424303,0.0,Rivers,0.32229241855414326
42,140539.57,50,6,51844.73,8640.788333333332,0.0,0.0,0.0,0.5060122793579984,0.0,0.0,0.0,0.3855695651226267,0.1084181555193748,Ogun,0.3221104249541874
46,6984.87,221,7,53947.67,7706.809999999999,0.1098369957405018,0.0,0.1948312132850223,0.0,0.0,0.1000104360392209,0.0,0.2327631573337643,0.3625581976014904,Anambra,0.22327934137175376
31,50185.94,25,9,116782.37,12975.818888888887,0.0,0.1109504799397374,0.4634890523287034,0.0,0.0,0.0914989993780739,0.0,0.0,0.3340614683534852,Anambra,0.44842533493010733
38,35945.88,22,8,26538.87,3317.35875,0.0,0.0,0.0155164858187255,0.0,0.0,0.0,0.0678887232199411,0.5836571037124036,0.3329376872489296,Anambra,0.34505577409424715
25,217963.52,56,11,173183.82,15743.983636363637,0.0,0.0306693200323217,0.214468765038212,0.2721205710787531,0.0,0.0293314352345386,0.0,0.3721862700568679,0.0812236385593065,Kaduna,0.6820222546620531
34,8580.92,266,4,49008.56,12252.14,0.5924224257966364,0.0,0.0,0.1857432660743347,0.0,0.1783351724678301,0.0434991356611987,0.0,0.0,Imo,0.13448411490501697
29,3793.96,145,8,67053.95,8381.74375,0.0544387019705774,0.0,0.7937951455507095,0.0,0.0,0.0,0.0,0.0290470583761284,0.1227190941025845,Edo,0.30833631502937014
48,83259.75,23,4,88479.01,22119.7525,0.0,0.0,0.0148899722092279,0.7149127233679491,0.270197304422823,0.0,0.0,0.0,0.0,Delta,0.27381091562555154
42,39321.12,501,2,65109.15,32554.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1117239282036395,0.8882760717963604,Imo,0.08209943277559094
21,149959.92,65,9,155731.45,17303.494444444445,0.0172436588755835,0.0,0.5029131238423581,0.2593198740524152,0.0,0.0381712878163017,0.0404432759086234,0.0,0.1419087795047179,Cross River,0.520973499116368
44,18440.81,175,6,77109.94,12851.656666666668,0.0,0.5134662275706607,0.0742193548587899,0.0,0.0,0.0609071930285511,0.0,0.3514072245419981,0.0,Enugu,0.256690259711173
18,20240.63,177,7,48510.68,6930.097142857143,0.1998359948778289,0.5916579606799987,0.1975546415758344,0.0109514028663378,0.0,0.0,0.0,0.0,0.0,Delta,0.26000684027059545
44,19245.81,230,7,38695.75,5527.964285714285,0.0,0.2884290910500507,0.0372185575935341,0.0,0.0,0.0868950724562774,0.0,0.3879730978208201,0.1994841810793175,Edo,0.2432338344518319
59,4380.64,193,5,56099.48,11219.896,0.4939361291762419,0.1509345541170791,0.0,0.137538708023675,0.0,0.0178431243925968,0.1997474842904069,0.0,0.0,Imo,0.18595823696454575
42,17185.29,208,3,4139.77,1379.9233333333332,0.0,0.5575527142812281,0.0,0.3202738316379895,0.0,0.0,0.0,0.1221734540807822,0.0,Enugu,0.1266835501897112
37,56310.72,12,6,51166.64,8527.773333333333,0.4575121602669239,0.0381305084719262,0.3183333906623534,0.0,0.0,0.1151107440316581,0.0,0.0709131965671382,0.0,Ogun,0.2788143040661576
39,171357.12,60,5,66506.15,13301.23,0.2182931954413238,0.0,0.1043479437615919,0.0,0.0,0.0,0.6773588607970842,0.0,0.0,Lagos,0.3505872449630023
45,19870.26,440,3,41167.64,13722.546666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.1222370288896813,0.8777629711103188,0.0,Kwara,0.09678798913640292
43,134552.66,198,7,64752.67,9250.381428571429,0.2181262950238191,0.3720540017886521,0.2217426709971959,0.0,0.0,0.0291503037635359,0.1589267284267969,0.0,0.0,Cross River,0.30782025081363557
39,86424.33,50,2,4429.53,2214.765,0.0,0.0,0.13591735466291,0.0,0.0,0.86408264533709,0.0,0.0,0.0,Edo,0.14915450935052307
24,24610.92,57,5,12254.429999999998,2450.8859999999995,0.1887317484370958,0.3707418460099735,0.0,0.0,0.0,0.0,0.4106441507275328,0.0,0.0298822548253978,Kaduna,0.24307483109124442
58,92908.79,139,6,43761.42,7293.57,0.117292583284546,0.0,0.0,0.1079773005537754,0.0,0.1741049536326746,0.2586801342369603,0.0400773101055678,0.3018677181864757,Abuja FCT,0.26608183931224344
37,40224.41,38,6,42642.2,7107.033333333333,0.0,0.0,0.0,0.1187792843708814,0.0,0.0385657869434503,0.0213143318121485,0.6726475181862099,0.1486930786873097,Delta,0.2844047159482432
35,15959.79,294,5,28927.36,5785.472,0.0,0.0,0.3592712919533618,0.12898722869975,0.0,0.0,0.1097901778800416,0.0843343464457178,0.3176169550211287,Kaduna,0.16046259789306988
47,14476.75,125,4,49836.89000000001,12459.222500000002,0.0295538104404187,0.0,0.0,0.0,0.0491455225235764,0.042155319081909,0.0,0.8791453479540958,0.0,Anambra,0.18869862031796597
27,10663.15,78,6,28255.37,4709.2283333333335,0.0,0.3501631725226036,0.2527140858534147,0.1274306441571991,0.1302311737556436,0.0,0.1394609237111388,0.0,0.0,Kaduna,0.27135941136823327
32,2524.33,28,2,8721.09,4360.545,0.0,0.0,0.0,0.0,0.0,0.7888199754847157,0.0,0.2111800245152842,0.0,Abuja FCT,0.13932085471522337
39,211942.87,48,12,106920.47,8910.039166666667,0.0130546564189252,0.46610532108585,0.0,0.2343137848159477,0.012978899176182,0.0270859265770156,0.0,0.0118541379400969,0.2346072739859822,Lagos,0.6826337203454274
35,6994.01,154,6,159026.42,26504.40333333333,0.0,0.6819861756304393,0.0,0.0,0.0,0.0361527977552409,0.0,0.0638877489664924,0.2179732776478273,Ogun,0.3127876836808211
35,79639.48,74,6,37292.1,6215.349999999999,0.0376701767934763,0.0406010924565792,0.0330445322199607,0.0,0.0,0.822266109980398,0.0,0.0664180885495855,0.0,Imo,0.2711239433000827
26,39209.51,141,8,57381.22,7172.6525,0.247158216573297,0.3022610882096965,0.1345698122138218,0.0,0.0,0.0,0.0,0.0227445495233457,0.2932663334798389,Imo,0.315998209195332
21,59564.2,45,9,542709.4741500111,60301.052683334565,0.0174643533077149,0.0,0.9142552282270692,0.0,0.0,0.0,0.0,0.0682804184652158,0.0,Kwara,0.7634263843275578
36,24172.91,122,5,566248.1141500111,113249.62283000222,0.0,0.0,0.0,0.1328246013020271,0.0,0.0271188364539645,0.0097394408249437,0.0,0.8303171214190646,Imo,0.6488361564750539
37,154017.34,92,8,70810.03,8851.25375,0.0,0.0,0.036572643734228,0.0,0.0,0.6288593579186452,0.0629744119583059,0.0459796444091324,0.2256139419796884,Kwara,0.38681022709670315
40,7668.79,3,5,32395.57,6479.114,0.0,0.0375057453843226,0.0700151286117206,0.4611503980328174,0.0,0.0,0.0,0.2713540771160995,0.1599746508550397,Kwara,0.2328136159008805
39,69135.9,65,9,114467.04,12718.56,0.0702926362033996,0.6250165986645588,0.0,0.0600605204782092,0.0,0.0,0.1779226579109584,0.0667075867428737,0.0,Ogun,0.47152005111253253
38,24302.97,23,5,42572.130000000005,8514.426000000001,0.034568390165115,0.5661741613586166,0.0,0.3169444422912361,0.0,0.0465879907817626,0.0,0.0,0.0357250154032697,Anambra,0.24807883095601388
68,7784.75,152,9,104561.75,11617.972222222224,0.0,0.0431982058448715,0.0195199487384249,0.0810741977826499,0.0,0.3594807852775991,0.0144915325154753,0.4822353298409791,0.0,Kaduna,0.39369896289129197
49,26388.88,223,9,394494.32,43832.70222222222,0.0049038728871939,0.0061270590664017,0.0102354578894824,0.5278392094466658,0.0,0.4508944007102561,0.0,0.0,0.0,Edo,0.5838449629266648
25,80446.02,5,5,36172.86,7234.572,0.6670940589159938,0.0,0.0817143018273921,0.0,0.0,0.0455523837484788,0.0,0.2056392555081351,0.0,Delta,0.24730405809576492
23,135483.08,92,7,69787.83,9969.69,0.0369531478482709,0.4571285566552219,0.1120546376065855,0.0,0.0019318554538807,0.3919318024360407,0.0,0.0,0.0,Lagos,0.3855329665399943
36,26094.7,110,9,36176.19,4019.576666666667,0.0,0.2614014908700999,0.0446202322577363,0.1451794674895283,0.0,0.0,0.0554552593846947,0.1069377399886499,0.3864058100092906,Plateau,0.34939502917463144
45,119561.71,59,8,32414.01,4051.75125,0.269187922136138,0.0531878036688456,0.1502945794118037,0.0356694528075977,0.0,0.1085305397264948,0.1890805858331011,0.1940491164160188,0.0,Ogun,0.3665514980289568
36,58470.07,107,7,114578.75,16368.392857142857,0.0,0.1629814428940794,0.0,0.1038416809399648,0.0,0.0224238787733327,0.0434165148424118,0.0,0.6673364825502112,Ogun,0.33678565734184807
39,6590.0,1,11,67114.95,6101.359090909091,0.0317500050286858,0.0,0.2232617322966045,0.0991093638600639,0.0,0.2047376925707312,0.060034165264222,0.2560015317004631,0.1251055092792291,Rivers,0.4925720060957479
42,18930.6,41,5,22583.370000000003,4516.674000000001,0.4437845193166477,0.3534189095781542,0.1199046023689112,0.0,0.0,0.0,0.0828919687362869,0.0,0.0,Anambra,0.21224264565582243
22,2379.73,27,7,35529.43,5075.632857142858,0.2085240320489239,0.3359527580374917,0.0,0.0,0.0,0.0,0.0,0.3088614143260954,0.146661795587489,Oyo,0.29366604070542107
59,21921.59,99,8,144559.0,18069.875,0.0029349262238947,0.0,0.0,0.0665187224593418,0.0,0.2632623357936898,0.0,0.4400237273362433,0.2272602881868302,Enugu,0.3941106747215578
18,54800.92,25,3,90456.1,30152.033333333336,0.0,0.0190710189804778,0.0,0.0,0.0,0.0,0.228456234571245,0.0,0.7524727464482771,Plateau,0.23221834059001506
56,13882.45,247,4,26498.06,6624.514999999999,0.0,0.1614046462269313,0.5932343726295434,0.0,0.0,0.0,0.0866508717996713,0.1587101093438538,0.0,Imo,0.14363641659195236
44,14314.2,253,4,65836.84000000001,16459.210000000003,0.7226578614647969,0.0722249123742877,0.0,0.2051172261609154,0.0,0.0,0.0,0.0,0.0,Imo,0.14491222733587297
18,43020.63,7,8,23577.69,2947.21125,0.1141943930893993,0.0,0.1639066422537577,0.0,0.3366228837515465,0.0223181320986067,0.1777790784423749,0.1851788703643147,0.0,Oyo,0.3602764829689184
44,58680.3,261,5,23697.58,4739.5160000000005,0.0,0.4621974058110574,0.0577320553406719,0.3582796218010446,0.0,0.0,0.0,0.0,0.1217909170472259,Rivers,0.1703119675229507
30,52268.17,17,9,208685.31000000003,23187.256666666668,0.0,0.0280287577501262,0.0959294164021415,0.8551793607321952,0.0,0.0107483368139329,0.0,0.0101141283016039,0.0,Lagos,0.5705591865784797
56,85013.38,54,3,33059.5,11019.833333333334,0.8749294453939109,0.0,0.0,0.0808920280101029,0.0,0.0,0.0,0.044178526595986,0.0,Rivers,0.16498881870881763
39,2848.51,209,4,45658.76,11414.69,0.0083131911598124,0.0410219199995794,0.0,0.5224029299087405,0.4282619589318677,0.0,0.0,0.0,0.0,Anambra,0.15787054567458397
28,88301.6,108,3,18281.97,6093.990000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.4666242204751457,0.0,0.5333757795248543,Enugu,0.1763353186659905
18,66107.71,27,7,29870.94,4267.277142857142,0.2263869165148468,0.0,0.0440776219295408,0.0,0.0,0.0,0.5181607944041935,0.0,0.2113746671514187,Kano,0.34293337058063716
56,12806.6,224,3,11866.08,3955.36,0.0,0.0,0.0,0.469464220703046,0.2933588851583674,0.0,0.0,0.2371768941385866,0.0,Edo,0.12671783996844954
53,16377.09,447,5,22006.98,4401.396,0.1095788699767073,0.0,0.0,0.1464126381720708,0.0,0.0310474222269479,0.0,0.6101773164695928,0.1027837531546809,Cross River,0.11407893848527667
31,30763.33,59,8,62736.92,7842.115,0.5305027725301146,0.0584569660098072,0.0,0.1069070652496169,0.0,0.0801244307179886,0.0067747986353171,0.2172339668571552,0.0,Imo,0.3422595586501978
43,138155.27,164,5,24221.54,4844.308,0.4559412820159246,0.0,0.0,0.0,0.0,0.1247567247994966,0.245162776602974,0.0,0.1741392165816046,Rivers,0.21027658509422434
22,18308.57,407,3,18747.98,6249.326666666667,0.0,0.0,0.0,0.3431249659963367,0.0,0.0,0.0,0.0,0.6568750340036633,Cross River,0.0850943600205966
32,330816.89,285,8,55057.09,6882.13625,0.0240207028740531,0.0697345246543179,0.0,0.5331607609483174,0.0,0.0,0.3730840115233116,0.0,0.0,Delta,0.40552974054847296
39,47928.44,167,2,8798.12,4399.06,0.6538249080485377,0.0,0.0,0.0,0.0,0.3461750919514623,0.0,0.0,0.0,Lagos,0.11488071369635036
25,56799.58,41,8,123878.38,15484.7975,0.1056564511095479,0.1005132614746818,0.0,0.2335170188696364,0.0,0.1849363868013127,0.0,0.1330559860405019,0.242320895704319,Ogun,0.4138066150746237
53,6830.36,101,7,57748.01,8249.715714285714,0.0,0.0,0.0305996691487724,0.3260675129757718,0.0,0.0186422008308165,0.0,0.0,0.6246906170446394,Delta,0.2709913560721408
44,50763.93,201,3,47457.83,15819.276666666668,0.5428385579365934,0.0,0.0,0.3680153517343714,0.0,0.0,0.0891460903290352,0.0,0.0,Kaduna,0.15093826547897707
