customer_id,age,gender,location,account_balance
FB105961,39,Female,Kaduna,18529.84
FB103133,38,Male,Cross River,105413.59
FB101743,57,Male,Kaduna,75464.67
FB103154,37,Unspecified,Unknown,37483.39
FB101837,37,Unspecified,Unknown,39346.47
FB102053,34,Female,Imo,161496.98
FB100693,54,Male,Ogun,202331.42
FB103305,46,Female,Kwara,104689.4
FB102742,18,Female,Oyo,82426.8
FB100188,49,Female,Kaduna,44430.27
FB100287,48,Male,Cross River,3189.92
FB105412,23,Female,Anambra,26738.47
FB101881,27,Female,Oyo,89824.04
FB102818,65,Female,Anambra,11983.63
FB102681,38,Male,Anambra,13091.15
FB103786,29,Male,Enugu,185742.82
FB103131,35,Female,Imo,50976.56
FB103412,47,Female,Oyo,18821.84
FB102399,18,Male,Edo,81887.25
FB102619,40,Male,Abuja FCT,91273.3
FB103817,62,Female,Rivers,22935.44
FB102526,42,Female,Anambra,26945.01
FB103065,41,Male,Oyo,19887.6
FB100210,64,Male,Kwara,250415.03
FB101520,45,Male,Edo,43160.04
FB101406,60,Male,Abuja FCT,25505.08
FB104663,27,Male,Oyo,118418.8
FB101400,40,Male,Kaduna,702455.29
FB100073,21,Female,Kano,8497.25
FB102582,48,Female,Rivers,105977.75
FB104323,18,Female,Lagos,28491.97
FB102673,34,Female,Abuja FCT,3224.82
FB105039,42,Male,Anambra,11570.66
FB103218,20,Male,Edo,26654.67
FB103403,26,Female,Ogun,78016.98
FB100762,33,Male,Kaduna,120285.51
FB105745,27,Female,Rivers,44290.03
FB101231,44,Female,Abuja FCT,9307.46
FB103789,30,Male,Kaduna,7541.72
FB101652,37,Unspecified,Unknown,36236.485
FB105954,29,Male,Kano,34250.84
FB103670,30,Female,Imo,57133.64
FB100113,38,Male,Abuja FCT,11097.56
FB105158,53,Female,Edo,5793.05
FB102195,44,Male,Rivers,89493.19
FB102688,71,Male,Cross River,3058.33
FB103286,65,Female,Kwara,21660.79
FB101393,27,Male,Edo,8727.83
FB103033,27,Male,Ogun,121411.66
FB104333,25,Male,Ogun,17061.75
FB104428,40,Male,Oyo,42018.17
FB105182,25,Female,Abuja FCT,73893.3
FB102306,56,Female,Kwara,20668.96
FB104253,51,Male,Enugu,14443.59
FB104398,31,Female,Imo,97481.84
FB102503,51,Female,Kwara,62103.17
FB101755,53,Female,Rivers,13843.19
FB104382,37,Female,Enugu,22011.3
FB100252,29,Female,Abuja FCT,21251.06
FB100350,31,Male,Delta,115140.7
FB102836,29,Male,Cross River,811600.62
FB103264,37,Unspecified,Unknown,36236.485
FB100457,36,Male,Anambra,49361.38
FB105522,37,Male,Enugu,93466.25
FB100479,45,Female,Kwara,59425.54
FB101114,18,Female,Anambra,110003.24
FB100798,46,Male,Rivers,349145.85
FB104280,32,Male,Kaduna,79265.59
FB101864,22,Female,Kano,2841.94
FB102955,44,Female,Anambra,33012.08
FB100026,29,Female,Kano,71171.23
FB103162,31,Female,Imo,7677.13
FB103315,18,Female,Kwara,60050.09
FB103365,59,Female,Kaduna,13735.57
FB103942,37,Unspecified,Unknown,36236.485
FB101287,72,Female,Ogun,10687.57
FB101281,25,Male,Cross River,48094.45
FB101978,36,Female,Plateau,27904.63
FB102694,20,Male,Enugu,3308.45
FB104457,36,Female,Cross River,58508.0
FB105184,20,Female,Kwara,253041.42
FB103691,33,Male,Abuja FCT,15129.66
FB104782,44,Female,Cross River,40689.29
FB102083,37,Unspecified,Unknown,27694.2
FB105472,49,Female,Rivers,137472.99
FB105885,18,Male,Abuja FCT,80808.28
FB105007,48,Male,Kaduna,38013.48
FB100607,34,Female,Abuja FCT,143274.3
FB103599,61,Female,Kwara,7135.83
FB104631,45,Male,Oyo,15629.05
FB104113,32,Female,Enugu,402038.72
FB102291,37,Male,Ogun,86025.85
FB104774,29,Male,Edo,3793.96
FB104923,41,Female,Plateau,47860.52
FB105983,39,Male,Delta,198491.57
FB104898,37,Female,Delta,54879.53
FB100203,24,Male,Lagos,31050.88
FB100339,50,Female,Kaduna,147076.86
FB102107,38,Female,Imo,67115.48
FB100837,58,Female,Kaduna,25474.86
FB104418,30,Male,Kano,8228.72
FB100387,46,Female,Cross River,6455.92
FB101471,46,Female,Rivers,29449.92
FB105588,41,Female,Lagos,101393.6
FB102650,35,Male,Edo,25746.78
FB102602,68,Male,Kwara,90215.79
FB103296,57,Male,Ogun,18315.5
FB103528,34,Male,Anambra,35237.89
FB105025,18,Female,Enugu,73171.2
FB103074,18,Male,Ogun,48211.89
FB102516,47,Female,Cross River,65662.18
FB105243,34,Female,Kwara,104655.75
FB102124,44,Female,Plateau,34089.02
FB101961,33,Male,Rivers,6168.9
FB103605,68,Male,Oyo,23967.61
FB100677,30,Male,Kaduna,2100.34
FB104987,57,Male,Kano,20011.24
FB105664,27,Male,Abuja FCT,21933.31
FB102313,29,Female,Abuja FCT,16215.68
FB100061,56,Female,Kano,7769.52
FB105099,54,Male,Plateau,50904.34
FB101820,31,Male,Enugu,29708.07
FB104196,58,Female,Cross River,24822.41
FB103995,53,Female,Plateau,35358.17
FB102873,37,Unspecified,Unknown,45365.56
FB100790,40,Female,Abuja FCT,128476.47
FB102960,54,Female,Kwara,43365.93
FB103550,35,Male,Plateau,31566.52
FB105514,42,Male,Kwara,47542.87
FB103204,37,Female,Unknown,44364.23
FB104876,24,Male,Oyo,52587.9
FB105198,31,Male,Anambra,188791.97
FB101359,30,Female,Kaduna,41601.96
FB103460,41,Female,Kano,18143.52
FB104717,58,Male,Kwara,7616.98
FB102670,24,Male,Abuja FCT,58139.22
FB104108,57,Male,Ogun,3819.29
FB103806,27,Female,Delta,23606.4
FB100733,59,Male,Kaduna,56057.81
FB105843,52,Male,Plateau,1669.1
FB105346,51,Female,Kaduna,32944.24
FB102119,56,Female,Kaduna,33321.11
FB105493,59,Male,Kwara,29834.55
FB104025,23,Male,Plateau,9945.17
FB102345,36,Female,Enugu,47448.53
FB100527,30,Female,Imo,17347.68
FB101902,26,Female,Kwara,63893.69
FB104302,45,Male,Lagos,126950.75
FB102298,34,Female,Delta,150301.9
FB101468,30,Female,Rivers,28211.82
FB103815,51,Female,Rivers,14203.74
FB105208,54,Male,Kaduna,46126.66
FB102404,56,Female,Edo,22893.81
FB100803,39,Female,Delta,216890.15
FB100857,31,Female,Imo,32873.21
FB101578,21,Male,Ogun,40959.92
FB103303,27,Male,Kaduna,44648.7
FB103829,47,Male,Anambra,14422.14
FB105062,34,Male,Kwara,31573.73
FB105907,46,Male,Oyo,78775.8
FB104601,31,Female,Lagos,26607.93
FB105146,26,Female,Plateau,29980.61
FB100219,18,Male,Cross River,34162.97
FB101706,37,Male,Unknown,14541.07
FB101288,57,Male,Kaduna,108721.48
FB101115,29,Female,Rivers,86654.84
FB100582,51,Male,Kano,531643.08
FB103250,53,Male,Kano,9593.33
FB100043,49,Female,Enugu,52136.8
FB103686,32,Male,Delta,4446.55
FB105217,41,Female,Abuja FCT,44238.71
FB103238,51,Female,Ogun,13339.23
FB104884,47,Male,Ogun,5160.8
FB101872,25,Male,Kaduna,29742.92
FB101729,38,Male,Lagos,10008.4
FB103944,45,Male,Imo,27039.31
FB103311,37,Unspecified,Unknown,36236.485
FB101730,60,Female,Oyo,292733.4
FB105324,33,Female,Rivers,6766.86
FB101224,27,Female,Edo,16990.42
FB105634,52,Male,Edo,141511.81
FB104416,31,Male,Plateau,102534.8
FB101071,40,Male,Kaduna,47493.52
FB100718,34,Male,Enugu,212794.06
FB105136,63,Male,Kano,102100.1
FB101505,36,Female,Rivers,156119.39
FB102339,49,Female,Kwara,47879.77
FB100670,40,Male,Rivers,36437.39
FB105478,18,Male,Kaduna,46483.93
FB103189,49,Female,Ogun,39319.55
FB102104,26,Female,Edo,10523.23
FB104865,21,Male,Enugu,129604.12
FB104817,37,Female,Anambra,7728.03
FB100897,40,Male,Ogun,15880.29
FB101258,39,Male,Enugu,3161.4
FB104013,23,Female,Kano,38789.15
FB100095,32,Male,Kaduna,93156.73
FB103771,48,Male,Plateau,160179.22
FB105573,28,Female,Abuja FCT,52928.43
FB102302,23,Female,Enugu,27472.93
FB100842,22,Female,Kaduna,134114.25
FB105189,35,Male,Abuja FCT,30905.98
FB101892,44,Female,Cross River,19818.93
FB105508,35,Male,Kaduna,15959.79
FB105047,36,Female,Kano,210878.11
FB105688,37,Female,Abuja FCT,106236.24
FB105285,18,Male,Kano,20456.51
FB105924,18,Male,Delta,28716.41
FB104634,37,Unspecified,Unknown,36236.485
FB100322,34,Female,Delta,26903.3
FB104414,44,Male,Oyo,9232.12
FB104490,34,Male,Rivers,163734.92
FB103240,47,Female,Imo,3903.21
FB100334,18,Male,Kaduna,120651.02
FB103482,40,Male,Plateau,65593.15
FB100332,28,Female,Rivers,40825.95
FB100833,25,Female,Plateau,20842.46
FB103395,36,Male,Abuja FCT,22042.32
FB102227,54,Male,Lagos,49891.24
FB102316,43,Male,Cross River,91266.64
FB105872,49,Female,Oyo,70960.8
FB102226,52,Female,Kaduna,50323.86
FB100731,35,Male,Edo,14248.79
FB104140,33,Female,Enugu,164708.66
FB100291,46,Female,Imo,441424.44
FB100184,39,Female,Edo,15516.97
FB104791,18,Female,Lagos,48836.67
FB104407,42,Female,Cross River,39038.8
FB102550,51,Female,Enugu,63060.73
FB100533,21,Female,Imo,130210.74
FB104336,37,Male,Oyo,134992.29
FB105982,27,Female,Kano,38219.74
FB104214,18,Female,Oyo,20205.2
FB105582,67,Male,Kano,44680.79
FB100657,38,Female,Kaduna,8578.21
FB101255,44,Male,Anambra,66303.06
FB102572,49,Male,Rivers,41598.85
FB105991,18,Male,Kano,26081.23
FB102552,43,Female,Ogun,45334.25
FB102669,33,Male,Anambra,84785.72
FB100898,33,Male,Imo,15129.04
FB100428,27,Female,Kano,60995.61
FB105947,32,Male,Ogun,27670.2
FB104825,37,Male,Enugu,76473.04
FB104954,51,Male,Edo,172031.36
FB101436,18,Female,Cross River,19090.01
FB105509,20,Female,Delta,153086.84
FB101222,31,Male,Delta,48525.07
FB103100,30,Male,Kwara,10863.26
FB102095,43,Male,Plateau,48528.47
FB104437,44,Female,Anambra,25176.03
FB104930,45,Female,Lagos,61077.8
FB105405,28,Female,Ogun,46580.38
FB103470,32,Female,Anambra,104950.79
FB102927,20,Female,Ogun,5023.91
FB105623,40,Male,Oyo,32662.3
FB102523,18,Female,Rivers,35445.86
FB101825,37,Female,Ogun,66561.21
FB104075,44,Male,Kwara,19955.78
FB102952,26,Male,Kano,23700.19
FB105497,20,Male,Edo,47360.79
FB104537,64,Male,Kwara,198211.01
FB105027,23,Female,Oyo,58506.65
FB105944,35,Male,Kano,16545.5
FB104961,18,Female,Ogun,114880.76
FB103116,35,Female,Anambra,2352.88
FB101410,34,Female,Edo,92011.95
FB104401,44,Female,Kano,73028.86
FB103135,33,Female,Enugu,82125.56
FB102375,52,Female,Oyo,27394.32
FB103319,32,Female,Cross River,34696.05
FB102259,42,Female,Imo,13526.24
FB100192,28,Male,Ogun,42848.81
FB101941,18,Male,Kwara,13638.48
FB101126,19,Female,Cross River,35835.78
FB101921,50,Male,Imo,8031.15
FB103734,32,Female,Delta,71932.35
FB104081,48,Female,Plateau,35446.04
FB102763,52,Male,Abuja FCT,36840.3
FB100304,18,Male,Rivers,188273.08
FB102177,43,Female,Lagos,79814.46
FB101292,52,Male,Oyo,18246.98
FB100070,40,Male,Plateau,152948.57
FB104173,33,Female,Delta,51414.46
FB101305,46,Male,Plateau,10389.45
FB102859,45,Female,Lagos,4467.4
FB103288,30,Female,Kwara,11984.21
FB105816,69,Female,Kwara,54458.12
FB105098,41,Male,Ogun,112812.53
FB101340,46,Female,Kwara,26049.4
FB100831,18,Female,Enugu,18608.91
FB102264,37,Male,Abuja FCT,19809.56
FB101456,28,Female,Anambra,83592.91
FB102689,45,Female,Cross River,19676.03
FB103339,29,Male,Rivers,19835.56
FB100238,45,Female,Ogun,51142.71
FB100092,35,Male,Cross River,79650.26
FB102263,19,Male,Kano,84140.76
FB104129,33,Male,Plateau,48810.15
FB103164,37,Unspecified,Unknown,36236.485
FB105446,37,Female,Rivers,64669.38
FB102677,30,Female,Edo,97187.91
FB101963,50,Male,Kaduna,60399.25
FB103541,27,Male,Lagos,17728.39
FB101001,27,Female,Oyo,25880.43
FB102389,23,Female,Cross River,1102.82
FB104764,40,Male,Ogun,30725.67
FB102344,19,Female,Anambra,21349.83
FB104053,37,Female,Delta,89379.14
FB101504,52,Female,Plateau,21628.41
FB100957,18,Female,Kwara,19991.43
FB105568,25,Female,Cross River,9895.2
FB104244,45,Female,Kano,16385.71
FB104769,21,Male,Oyo,26062.75
FB101532,18,Female,Kwara,51727.9
FB103398,58,Male,Imo,204769.05
FB104829,54,Male,Ogun,42137.52
FB100411,67,Male,Abuja FCT,24364.38
FB101405,36,Female,Lagos,18049.74
FB102680,37,Male,Unknown,41171.92
FB105842,53,Female,Oyo,63428.84
FB102937,54,Male,Edo,12356.43
FB103904,59,Male,Imo,4380.64
FB103413,18,Male,Plateau,35827.52
FB105360,35,Male,Enugu,4120.69
FB102145,44,Male,Oyo,22621.58
FB101034,56,Male,Anambra,100592.9
FB102801,35,Male,Kano,105593.05
FB102715,29,Male,Kano,18417.68
FB102087,35,Female,Edo,62358.56
FB100931,48,Male,Abuja FCT,5306.11
FB105551,25,Female,Cross River,47116.99
FB103426,38,Male,Oyo,5440.64
FB100633,36,Male,Plateau,13436.12
FB103418,50,Male,Edo,5179.54
FB100498,61,Male,Oyo,73491.66
FB100937,55,Female,Abuja FCT,168594.58
FB100415,20,Male,Ogun,13219.96
FB105840,25,Male,Edo,26492.21
FB103375,49,Male,Delta,15631.53
FB104301,71,Male,Oyo,57581.45
FB103970,18,Male,Anambra,49852.86
FB102698,41,Female,Anambra,81337.28
FB100757,36,Female,Plateau,31763.65
FB101817,43,Male,Anambra,48703.21
FB105072,40,Male,Lagos,124209.78
FB101041,19,Male,Plateau,2905.04
FB102271,37,Female,Edo,18817.93
FB103043,33,Female,Kaduna,6617.14
FB104294,28,Female,Anambra,28844.85
FB105750,45,Female,Kwara,57661.26
FB100596,30,Male,Kwara,51624.94
FB105903,19,Male,Rivers,46006.37
FB104937,42,Female,Lagos,35489.31
FB104412,49,Male,Abuja FCT,8080.28
FB101068,39,Female,Anambra,199570.37
FB101647,22,Female,Delta,11127.29
FB103121,37,Unspecified,Unknown,36236.485
FB104233,45,Male,Delta,169676.74
FB103034,49,Male,Rivers,21013.29
FB103320,23,Female,Rivers,262060.78
FB100652,44,Female,Delta,13516.75
FB104828,37,Unspecified,Unknown,36236.485
FB101700,44,Male,Plateau,67964.2
FB104689,32,Female,Imo,43168.24
FB104878,48,Female,Ogun,21051.42
FB102691,26,Female,Kwara,231648.71
FB105820,42,Male,Anambra,35079.83
FB102721,26,Female,Delta,20028.12
FB102706,28,Male,Kwara,95205.34
FB104925,29,Male,Kaduna,30579.83
FB102457,21,Male,Ogun,45822.76
FB100075,41,Male,Delta,53161.68
FB104492,35,Male,Kwara,227141.76
FB103705,51,Male,Delta,40423.94
FB103012,33,Male,Oyo,41284.25
FB105125,30,Male,Oyo,108425.29
FB104006,37,Unspecified,Unknown,36236.485
FB102004,31,Male,Kano,72886.56
FB105828,57,Female,Imo,120787.93
FB103269,31,Male,Abuja FCT,11783.1
FB103196,18,Male,Kano,17481.24
FB100108,27,Male,Kwara,27987.12
FB101010,38,Female,Imo,49272.17
FB101029,41,Female,Plateau,44933.95
FB102251,18,Male,Ogun,57199.41
FB100828,40,Female,Delta,154717.68
FB105399,38,Male,Rivers,139398.04
FB104283,53,Female,Kwara,64875.73
FB100096,40,Female,Oyo,9225.14
FB104293,62,Female,Edo,3444.13
FB105503,31,Female,Delta,16145.69
FB105169,31,Male,Imo,10508.99
FB101385,35,Female,Lagos,15974.74
FB101200,28,Female,Plateau,44112.7
FB100621,30,Female,Imo,11893.74
FB105533,34,Female,Kaduna,59787.03
FB101412,37,Male,Oyo,236692.25
FB100566,58,Male,Kaduna,59807.58
FB100543,51,Female,Imo,47224.5
FB101334,45,Male,Delta,72272.14
FB105286,22,Female,Abuja FCT,57141.84
FB100051,33,Male,Kwara,15025.36
FB105118,53,Female,Rivers,29632.75
FB101859,35,Female,Kwara,32306.68
FB102578,39,Male,Kwara,899856.79
FB104338,40,Female,Ogun,59292.95
FB101558,35,Female,Enugu,15813.66
FB100745,30,Female,Cross River,605626.79
FB104370,28,Male,Kaduna,193319.77
FB102916,23,Female,Anambra,89555.05
FB101467,49,Male,Plateau,183494.09
FB102057,59,Male,Imo,24102.16
FB100195,26,Female,Anambra,62386.93
FB103505,41,Female,Abuja FCT,37624.23
FB105041,41,Female,Rivers,203524.2
FB103891,39,Female,Kano,638926.74
FB100802,31,Male,Rivers,12725.19
FB101618,51,Male,Delta,9132.41
FB103361,42,Male,Kwara,2340.01
FB104421,37,Female,Enugu,26480.91
FB100620,33,Male,Imo,29029.32
FB103352,34,Female,Kwara,10103.66
FB104207,30,Female,Edo,50244.44
FB103731,22,Male,Lagos,10230.73
FB105513,40,Female,Kwara,7642.61
FB101886,27,Female,Enugu,15745.76
FB102024,37,Unspecified,Unknown,36236.485
FB100644,23,Female,Edo,3400.98
FB105377,30,Female,Kaduna,36176.72
FB104553,47,Female,Kaduna,59449.72
FB101897,38,Male,Edo,25382.82
FB101061,37,Female,Enugu,27195.86
FB104216,29,Male,Kano,82052.83
FB105274,32,Female,Kaduna,79519.29
FB100120,27,Female,Imo,32009.56
FB102998,52,Female,Lagos,9517.2
FB102970,20,Male,Anambra,84841.66
FB105259,18,Male,Ogun,372896.64
FB104888,43,Female,Oyo,43583.98
FB103148,25,Female,Rivers,10431.42
FB101230,38,Female,Plateau,82203.29
FB105644,27,Male,Edo,309854.91
FB103570,18,Female,Kano,56115.02
FB104160,18,Male,Oyo,8464.65
FB105766,29,Female,Delta,6454.14
FB103404,33,Female,Plateau,8644.7
FB100134,32,Male,Rivers,41932.42
FB103586,35,Male,Lagos,70545.3
FB102653,37,Unspecified,Unknown,36236.485
FB104369,57,Female,Anambra,7110.75
FB103007,44,Male,Kano,14080.69
FB104258,25,Female,Kwara,149833.05
FB101721,39,Male,Anambra,208457.32
FB103519,18,Female,Anambra,15354.28
FB100511,37,Female,Kano,383270.93
FB104185,32,Male,Imo,13262.15
FB100062,45,Male,Imo,404133.76
FB101553,21,Female,Plateau,68161.1
FB103881,24,Male,Oyo,70828.58
FB105291,31,Female,Plateau,3167.28
FB105714,36,Male,Delta,67510.68
FB104151,28,Female,Imo,42308.43
FB102284,56,Female,Rivers,36885.15
FB105863,44,Male,Abuja FCT,161412.32
FB102153,29,Male,Delta,81239.03
FB100679,18,Female,Anambra,44431.14
FB103793,24,Male,Anambra,89302.05
FB101211,35,Female,Edo,34619.6
FB100122,22,Male,Lagos,25135.81
FB104024,21,Female,Delta,39825.38
FB100237,59,Male,Edo,27613.51
FB104144,29,Female,Cross River,4461.05
FB103578,53,Female,Kaduna,15482.27
FB105319,32,Female,Lagos,35215.22
FB101210,51,Female,Cross River,131471.98
FB100567,34,Female,Ogun,104872.0
FB103153,27,Female,Cross River,93215.85
FB100548,39,Male,Kano,4031.84
FB104314,46,Female,Rivers,17104.82
FB100864,42,Male,Abuja FCT,274306.68
FB104602,23,Female,Kwara,5567.75
FB101392,31,Male,Oyo,24658.74
FB104561,46,Female,Kaduna,36883.49
FB103276,43,Female,Abuja FCT,15959.33
FB105200,37,Female,Rivers,33308.0
FB102114,41,Female,Kaduna,36658.91
FB103163,31,Female,Kwara,71749.51
FB100720,46,Female,Imo,132034.86
FB103951,43,Male,Cross River,9984.0
FB105888,19,Female,Plateau,33623.05
FB100690,46,Female,Enugu,21232.69
FB105537,29,Female,Plateau,45002.1
FB101773,46,Female,Enugu,182260.99
FB100602,38,Female,Plateau,37973.77
FB103167,36,Female,Abuja FCT,39835.1
FB102728,29,Male,Anambra,26761.91
FB102476,48,Female,Kwara,105506.3
FB105577,24,Male,Rivers,123510.08
FB104423,33,Male,Kwara,41506.58
FB100503,49,Female,Anambra,73034.63
FB104564,45,Male,Kano,108429.56
FB100318,48,Female,Imo,39365.68
FB102841,24,Female,Oyo,38277.13
FB101919,25,Male,Rivers,25813.72
FB100274,42,Male,Delta,18687.62
FB105227,25,Male,Kaduna,21163.64
FB102929,34,Male,Kano,18131.74
FB101361,24,Female,Oyo,185318.22
FB105133,32,Female,Kano,31660.02
FB101526,34,Male,Delta,15334.66
FB104839,41,Male,Kwara,36034.45
FB102229,18,Male,Abuja FCT,75226.36
FB105401,41,Male,Kano,38112.23
FB102357,39,Male,Abuja FCT,34832.9
FB102350,25,Female,Edo,7407.69
FB104743,35,Male,Abuja FCT,135224.98
FB103094,37,Male,Kwara,148217.0
FB105893,29,Female,Imo,123351.67
FB103659,42,Female,Enugu,4963.2
FB100945,45,Male,Ogun,36572.96
FB104781,45,Male,Kano,167662.44
FB105865,24,Male,Cross River,535173.64
FB100295,38,Female,Cross River,21473.54
FB101965,46,Female,Kano,195015.53
FB103132,30,Male,Abuja FCT,42345.57
FB100298,34,Female,Plateau,12374.09
FB100068,27,Female,Anambra,25482.12
FB105207,38,Female,Imo,29315.45
FB100736,36,Male,Rivers,36907.02
FB101598,47,Female,Enugu,4575.79
FB102432,37,Male,Cross River,5692.28
FB103752,29,Male,Imo,3083.72
FB101503,44,Male,Imo,6620.76
FB104567,18,Female,Delta,20240.63
FB100150,27,Male,Lagos,19610.12
FB100756,28,Female,Kano,4660.18
FB102094,32,Male,Imo,33879.48
FB103604,21,Male,Rivers,129335.25
FB101703,46,Female,Imo,41722.49
FB105546,37,Female,Kwara,43467.58
FB104596,46,Female,Kaduna,53166.28
FB100169,43,Male,Anambra,19533.83
FB105454,30,Female,Abuja FCT,16871.22
FB100376,25,Female,Delta,115728.94
FB102543,37,Male,Lagos,63292.57
FB102445,27,Female,Anambra,9497.53
FB100859,47,Male,Plateau,22493.13
FB105141,51,Male,Abuja FCT,46939.44
FB104879,36,Female,Plateau,19806.63
FB105132,47,Male,Kano,56433.09
FB100378,44,Female,Ogun,44503.35
FB105676,58,Male,Imo,163858.61
FB102346,50,Male,Kaduna,64834.15
FB104254,30,Male,Enugu,69765.39
FB101432,43,Male,Imo,25884.79
FB102780,24,Female,Delta,35281.47
FB104250,70,Male,Edo,22096.95
FB104015,32,Female,Abuja FCT,189500.75
FB101779,36,Female,Kaduna,8698.12
FB104264,51,Female,Plateau,22240.42
FB103326,28,Female,Kwara,52656.38
FB104645,29,Female,Enugu,52583.08
FB101818,33,Male,Plateau,54560.6
FB103646,29,Male,Rivers,12381.02
FB100841,26,Male,Kwara,51885.53
FB102646,18,Male,Delta,13226.35
FB101189,32,Male,Kwara,48354.21
FB100175,42,Female,Imo,184036.95
FB104665,56,Female,Kano,25830.68
FB102764,37,Unspecified,Unknown,36236.485
FB100927,51,Female,Ogun,17366.84
FB103353,32,Male,Kano,37632.97
FB100045,39,Male,Plateau,105399.11
FB101260,40,Male,Abuja FCT,968772.32
FB101096,64,Female,Ogun,8107.21
FB101443,31,Male,Abuja FCT,167237.72
FB105321,51,Male,Imo,28882.01
FB104796,54,Male,Kaduna,126766.38
FB101187,52,Male,Plateau,178679.53
FB105165,27,Female,Rivers,20214.04
FB105769,46,Male,Enugu,163874.32
FB101030,49,Female,Rivers,31222.4
FB102655,34,Male,Cross River,141082.02
FB100300,47,Female,Kano,13168.96
FB105159,52,Male,Anambra,350271.89
FB100283,18,Male,Cross River,11981.33
FB105741,33,Male,Rivers,21414.28
FB103551,39,Female,Kwara,26171.45
FB104822,35,Female,Lagos,26316.89
FB105742,30,Female,Anambra,35392.9
FB101813,27,Male,Kwara,84156.44
FB104002,54,Male,Plateau,68018.57
FB103038,21,Female,Kaduna,13562.03
FB104200,41,Female,Kwara,130808.54
FB105028,35,Male,Delta,5709.2
FB103106,31,Female,Oyo,8646.86
FB103017,19,Male,Abuja FCT,39193.68
FB101338,42,Male,Abuja FCT,6494.54
FB104328,33,Female,Rivers,222496.21
FB104622,34,Female,Ogun,15680.73
FB103936,75,Male,Kwara,13464.45
FB104586,46,Male,Abuja FCT,10235.84
FB102378,18,Male,Abuja FCT,148602.99
FB104597,24,Female,Kaduna,6749.85
FB102465,52,Male,Rivers,3260.45
FB105544,37,Male,Unknown,212183.88
FB100257,30,Male,Edo,83360.54
FB100507,60,Male,Plateau,45148.03
FB102347,35,Female,Ogun,29201.77
FB100099,38,Female,Delta,10329.23
FB104121,35,Female,Kwara,158332.31
FB100744,18,Female,Kaduna,145632.63
FB102167,44,Male,Ogun,17852.0
FB105633,41,Male,Kaduna,88423.01
FB101375,60,Male,Enugu,204909.09
FB103980,29,Male,Delta,219869.76
FB103932,32,Male,Cross River,11856.8
FB105969,29,Female,Oyo,225202.81
FB105916,43,Female,Oyo,6222.32
FB104284,43,Female,Rivers,5461.71
FB101157,46,Female,Ogun,57742.3
FB101858,80,Male,Edo,459874.03
FB104427,36,Female,Edo,17509.85
FB104648,28,Male,Kaduna,16630.32
FB104977,41,Male,Oyo,78178.98
FB101437,37,Female,Delta,13351.02
FB105043,25,Female,Imo,7943.06
FB100366,43,Female,Plateau,5581.19
FB104852,45,Female,Delta,14915.25
FB103026,33,Female,Enugu,92952.34
FB100402,32,Female,Delta,25845.99
FB104709,39,Male,Edo,27587.47
FB104881,40,Male,Cross River,51936.93
FB100949,45,Male,Cross River,26238.2
FB102860,32,Male,Lagos,241438.63
FB100019,20,Male,Enugu,45095.93
FB100229,30,Female,Kaduna,9723.82
FB104246,36,Male,Oyo,19716.27
FB100668,30,Male,Cross River,26037.25
FB100218,59,Male,Kaduna,7957.65
FB105079,44,Male,Oyo,137764.34
FB104778,18,Male,Ogun,81417.5
FB101962,34,Female,Kano,25083.72
FB105123,20,Male,Oyo,72733.73
FB102584,28,Female,Edo,10500.01
FB104449,24,Male,Delta,72090.43
FB100585,47,Female,Abuja FCT,49479.34
FB105988,40,Female,Imo,7693.4
FB103006,40,Female,Kwara,121006.25
FB102759,21,Female,Cross River,6952.4
FB105107,18,Male,Kaduna,12562.23
FB104003,39,Female,Plateau,188680.98
FB105877,30,Female,Anambra,141347.26
FB103260,33,Female,Oyo,33442.43
FB100777,35,Female,Edo,54399.05
FB102380,21,Female,Abuja FCT,75790.19
FB101018,43,Female,Anambra,20746.65
FB101606,59,Female,Edo,193990.12
FB102576,44,Male,Anambra,20289.91
FB102886,47,Male,Anambra,14476.75
FB103529,63,Female,Plateau,77315.7
FB105367,25,Female,Edo,1037.09
FB104731,36,Female,Cross River,48282.45
FB101491,47,Female,Abuja FCT,49891.01
FB102098,52,Female,Anambra,6488.5
FB102366,24,Male,Anambra,61129.4
FB105350,30,Male,Imo,71261.24
FB102642,59,Male,Rivers,57377.6
FB104953,46,Male,Ogun,467367.02
FB105607,44,Male,Plateau,123395.35
FB102957,34,Female,Oyo,13590.6
FB101593,22,Female,Lagos,97058.33
FB100517,31,Female,Enugu,205127.18
FB100321,34,Male,Kaduna,6950.32
FB103742,33,Male,Lagos,18212.02
FB103835,47,Male,Abuja FCT,3958.45
FB104157,49,Male,Edo,84630.45
FB103796,28,Male,Delta,32461.65
FB100217,57,Female,Cross River,39399.34
FB105966,32,Male,Abuja FCT,98474.96
FB100568,53,Female,Rivers,9410.97
FB100360,42,Female,Enugu,5534.82
FB104434,38,Female,Abuja FCT,8081.03
FB103434,31,Male,Oyo,8479.59
FB103095,52,Female,Delta,11114.22
FB103660,46,Male,Rivers,31906.53
FB101052,22,Male,Cross River,221226.04
FB102876,56,Female,Kano,8171.7
FB100759,24,Female,Lagos,279149.24
FB104732,44,Male,Oyo,9186.39
FB102638,37,Unspecified,Unknown,36236.485
FB104037,18,Female,Oyo,43020.63
FB101426,23,Female,Plateau,46286.03
